rougher	slope	slope
produced	ng	consumed
produce	japan	japan
produces	algorithm	algorithm
produce	ranging	federation
produced	mechanics	mechanics
produces	looked	elvis
brought	seoul	seoul
bring	antony	antony
brings	weakness	arrives
bring	undertake	undertake
brought	chicken	chicken
brings	looked	looked
needed	daughter	seoul
need	existing	existing
needs	constant	constant
need	to	to
needed	ba	ba
needs	satisfy	referenced
learned	showcase	seoul
learn	interpret	interpret
learns	classroom	classroom
learn	tina	tina
learned	daughter	daughter
learns	magical	passion
made	shoot	shoot
make	eat	eat
makes	sara	sara
make	remain	remain
made	fighter	fighter
makes	flour	flour
sent	ibrahim	ibrahim
send	vessels	vessels
sends	sara	sara
send	alarm	alarm
sent	disappear	fighter
sends	divides	divides
received	killings	killings
receive	earn	eat
receives	sara	sara
receive	remain	remain
received	dwight	dwight
receives	covenant	covenant
had	experiences	experiences
have	wizard	wizard
has	experiences	experiences
have	remain	remain
had	roy	roy
has	connect	connect
liked	roy	roy
like	touch	touch
likes	folklore	folklore
like	remain	remain
liked	fixtures	fixtures
likes	sara	sara
provided	requested	requested
provide	bits	bits
provides	comfort	comfort
provide	provide	provide
provided	interfaces	interfaces
provides	notices	glacial
continued	fearing	fearing
continue	tens	tens
continues	hbo	hbo
continue	sunday	sunday
continued	f.	f.
continues	spreading	spreading
promoted	combines	combines
promote	sunday	sunday
promotes	micro	micro
promote	freshwater	freshwater
promoted	aims	aims
promotes	appoint	sustainable
changed	adopted	adopted
change	dame	dame
changes	shift	shift
change	unclear	unclear
changed	unclear	unclear
changes	wakes	suddenly
found	designers	designers
find	senegal	senegal
finds	discovers	discovers
find	sunk	sunk
found	scoring	scoring
finds	harassment	harassment
proved	buyer	buyer
prove	fitting	fitting
proves	demonstrates	demonstrates
prove	discuss	labelled
proved	brennan	brennan
proves	sensors	sensors
eliminated	perceived	perceived
eliminate	standings	assessed
eliminates	x-men	x-men
eliminate	!	!
eliminated	!	!
eliminates	assessed	assessed
preserved	painters	painters
preserve	underlying	recognized
preserves	stained	stained
preserve	!	!
preserved	!	!
preserves	underlying	underlying
kept	presidency	presidency
keep	finally	finally
keeps	improving	improving
keep	broken	broken
kept	alone	alone
keeps	survivor	survivor
sought	alone	alone
seek	promoting	promoting
seeks	background	background
seek	discuss	discuss
sought	curator	curator
seeks	oxidation	oxidation
moved	riders	riders
move	babies	babies
moves	boys	ashton
move	crow	slaves
moved	travelled	travelled
moves	boys	boys
believed	say	say
believe	caste	says
believes	ashton	ashton
believe	realized	slaves
believed	prefix	prefix
believes	boys	boys
returned	spell	spell
return	worked	says
returns	basel	basel
return	write	write
returned	rejoined	rejoined
returns	worked	worked
worked	career	career
work	full-time	full-time
works	basel	basel
work	advertising	advertising
worked	painted	painted
works	dancing	dancing
developed	byrne	byrne
develop	passive	passive
develops	builds	ashton
develop	realized	realized
developed	large-scale	large-scale
develops	sega	sega
reached	moderate	moderate
reach	locality	locality
reaches	joins	joins
reach	sediment	sediment
reached	foundations	foundations
reaches	climbed	climbed
extended	paved	paved
extend	extension	extension
extends	follows	follows
extend	extend	extend
extended	cretaceous	cretaceous
extends	parallel	parallel
raised	luigi	elegant
raise	sticks	sticks
raises	raped	raped
raise	!	!
raised	!	!
raises	feeds	feeds
built	editors	editors
build	hut	hut
builds	built	editors
build	strengthen	strengthen
built	modernization	modernization
builds	hut	hut
promoted	discuss	editors
promote	liga	variables
promotes	partnered	partnered
promote	enthusiasm	enthusiasm
promoted	enthusiasm	enthusiasm
promotes	clips	clips
paid	organizers	organizers
pay	800	800
pays	hostage	hostage
pay	obligation	obligation
paid	misleading	studied
pays	balls	balls
celebrated	gig	gig
celebrate	ordained	ordained
celebrates	missionary	missionary
celebrate	!	!
celebrated	!	!
celebrates	prayers	prayers
developed	supplying	lacked
develop	bangalore	bangalore
develops	nuclear	nuclear
develop	develop	develop
developed	demonstrating	demonstrating
develops	tours	tours
took	carter	carter
take	bangalore	bangalore
takes	missionary	nuclear
take	calculations	27
took	sought	studied
takes	devastating	devastating
avoided	supplying	supplying
avoid	norms	norms
avoids	crusade	crusade
avoid	!	!
avoided	!	!
avoids	nervous	nervous
knew	gonna	gonna
know	possibility	possibility
knows	sensory	sensory
know	thinks	thinks
knew	thinks	premiership
knows	everybody	everybody
brought	adaptation	adaptation
bring	possibility	possibility
brings	sensory	sensory
bring	stay	stay
brought	johan	johan
brings	brings	brings
discussed	corrupt	corrupt
discuss	addiction	addiction
discusses	corrupt	'an
discuss	circumstances	circumstances
discussed	physician	physician
discusses	generates	generates
sold	bankrupt	bankrupt
sell	buy	buy
sells	indigenous	indigenous
sell	foundry	amounts
sold	furnace	furnace
sells	lawsuit	lawsuit
followed	adjoining	adjoining
follow	holocaust	holocaust
follows	keyboards	keyboards
follow	eastern	eastern
followed	east-west	east-west
follows	generates	para
met	spectacular	spectacular
meet	discuss	expecting
meets	!	!
meet	beneficial	beneficial
met	joins	joins
meets	!	!
needed	derbyshire	derbyshire
need	reliability	reliability
needs	!	!
need	beneficial	beneficial
needed	depended	depended
needs	!	!
studied	discovery	discovery
study	graduated	graduated
studies	!	!
study	beneficial	beneficial
studied	genetic	genetic
studies	!	!
ended	liverpool	liverpool
end	waived	judgment
ends	!	!
end	gains	gains
ended	depended	depended
ends	!	!
changed	withdrawal	withdrawal
change	reliability	rabbit
changes	!	!
change	beneficial	beneficial
changed	emerging	emerging
changes	!	!
increased	rates	pounds
increase	polymer	polymer
increases	400	400
increase	surfaces	surfaces
increased	weighing	weighing
increases	globally	globally
seemed	existed	existed
seem	alike	alike
seems	relates	existed
seem	dominican	dominican
seemed	next	next
seems	essence	essence
provided	requested	requested
provide	conducts	conducts
provides	integrate	integrate
provide	provide	provide
provided	andrew	andrew
provides	demonstration	demonstration
determined	baseman	eisenhower
determine	accomplish	independently
determines	occur	occur
determine	determining	determining
determined	scenario	scenario
determines	essentially	essentially
felt	gonna	gonna
feel	punishment	punishment
feels	gonna	gonna
feel	somebody	somebody
felt	blame	blame
feels	wit	wit
earned	feat	feat
earn	steal	steal
earns	inactivated	inactivated
earn	!	!
earned	!	!
earns	equilibrium	equilibrium
helped	feat	feat
help	hoping	themselves
helps	fed	fed
help	produce	produce
helped	beaumont	beaumont
helps	enabling	enabling
lived	hosted	hosted
live	steal	steal
lives	remote	fed
live	chennai	chennai
lived	beaumont	beaumont
lives	exact	exact
became	miniseries	feat
become	steal	steal
becomes	sovereign	sovereign
become	android	android
became	beaumont	beaumont
becomes	differential	differential
had	amateur	amateur
have	steal	steal
has	growth	growth
have	nacional	nacional
had	orchid	orchid
has	marilyn	yards
looked	scholarship	scholarship
look	relationships	relationships
looks	returns	'd
look	cease	generally
looked	200000	200000
looks	feels	feels
lived	supermarket	supermarket
live	cousins	relationships
lives	jasper	jasper
live	broadcasters	broadcasters
lived	attacked	broadcasters
lives	finds	finds
protected	once	once
protect	satisfy	satisfy
protects	once	once
protect	cease	cease
protected	200000	200000
protects	shining	shining
returned	1810	1810
return	1943	1943
returns	returns	returns
return	goodbye	goodbye
returned	withdrew	withdrew
returns	sends	sends
sought	niche	proclaimed
seek	persecution	persecution
seeks	hong	hong
seek	decide	broadcasters
sought	charter	charter
seeks	confluence	confluence
allowed	mandated	mandated
allow	innings	innings
allows	tap	tap
allow	providers	providers
allowed	acceptable	acceptable
allows	slide	slide
extended	lean	originating
extend	venues	venues
extends	penetration	penetration
extend	relocate	relocate
extended	cretaceous	acceptable
extends	ponds	ponds
seemed	didn	didn
seem	feast	feast
seems	penetration	penetration
seem	objectives	objectives
seemed	acceptable	acceptable
seems	ballroom	ballroom
needed	rational	rational
need	updates	programming
needs	pressure	pressure
need	objectives	objectives
needed	depended	depended
needs	sophisticated	satisfy
said	thoughts	thoughts
say	dee	dee
says	interesting	interesting
say	deny	deny
said	tissue	acceptable
says	dee	dee
got	galleries	galleries
get	remember	remember
gets	meets	meets
get	soul	soul
got	inn	inn
gets	sees	sees
asked	scheduled	scheduled
ask	opposition	opposition
asks	nominations	interviewed
ask	threatens	threatens
asked	visited	visited
asks	charm	charm
studied	studies	studies
study	theorem	remember
studies	interviewed	interviewed
study	three-year	three-year
studied	ordained	ordained
studies	breakdown	lane
preserved	galleries	galleries
preserve	sense	sense
preserves	conservation	conservation
preserve	!	!
preserved	!	!
preserves	bce	bce
saw	galleries	galleries
see	spy	tear
sees	meets	meets
see	walt	walt
saw	suffered	suffered
sees	cutting	cutting
left	periods	periods
leave	promotes	promotes
leaves	jealous	jealous
leave	roses	roses
left	mare	mare
leaves	leads	drops
eliminated	obtaining	obtaining
eliminate	drastically	drastically
eliminates	suppression	suppression
eliminate	!	!
eliminated	!	!
eliminates	prevents	prevents
decided	holder	holder
decide	musicals	musicals
decides	jealous	jealous
decide	co-written	co-written
decided	steelers	frances
decides	enthusiasm	enthusiasm
preserved	relocated	relocated
preserve	debris	debris
preserves	interactions	interactions
preserve	!	!
preserved	!	!
preserves	healing	healing
led	steelers	steelers
lead	influx	influx
leads	40	40
lead	appeal	appeal
led	defenses	defenses
leads	leads	leads
extended	construct	construct
extend	monarchs	monarchs
extends	farther	gateway
extend	acknowledged	acknowledged
extended	cretaceous	grouping
extends	rotation	rotation
came	variants	variants
come	monarchs	monarchs
comes	divides	divides
come	tribe	strip
came	slaves	slaves
comes	sri	sri
received	popular	ne
receive	scholarships	scholarships
receives	divides	divides
receive	unnamed	unnamed
received	undercover	undercover
receives	honours	honours
started	dirt	dirt
start	figure	undertake
starts	got	got
start	confronts	confronts
started	spa	spa
starts	rotation	rotation
recognized	variants	variants
recognize	scholarships	scholarships
recognizes	continues	continues
recognize	alike	alike
recognized	ottoman	ottoman
recognizes	observations	observations
increased	folded	folded
increase	globally	globally
increases	factor	factor
increase	meter	kyoto
increased	fatty	fatty
increases	levels	levels
proved	producer	producer
prove	reasons	reasons
proves	magistrate	magistrate
prove	allmusic	allmusic
proved	julia	julia
proves	comedy	comedy
raised	afford	afford
raise	fined	fined
raises	surveys	horses
raise	!	!
raised	!	!
raises	highlands	highlands
determined	competitive	competitive
determine	diseases	diseases
determines	factor	factor
determine	variables	static
determined	exceed	exceed
determines	discrete	discrete
became	folded	folded
become	connection	connection
becomes	crashed	crashed
become	cycle	cycle
became	evelyn	marry
becomes	connection	connection
resolved	revised	pose
resolve	arising	desires
resolves	!	!
resolve	arising	arising
resolved	standings	standings
resolves	!	!
won	wins	wins
win	dominate	dominate
wins	!	!
win	semifinals	nominal
won	aggregate	aggregate
wins	!	!
joined	paralympics	paralympics
join	voluntary	voluntary
joins	!	!
join	grows	grows
joined	enter	enter
joins	!	!
saw	paralympics	paralympics
see	investigations	machines
sees	!	!
see	decisions	constitutional
saw	aggregate	stroke
sees	!	!
developed	paralympics	paralympics
develop	craft	craft
develops	!	!
develop	benefits	benefits
developed	aggregate	aggregate
develops	!	!
tried	footballer	footballer
try	ordnance	ordnance
tries	jeremy	jeremy
try	needs	needs
tried	trying	noticed
tries	dad	dad
looked	connections	harsh
look	listen	listen
looks	saddle	saddle
look	inventory	inventory
looked	noticed	noticed
looks	parental	parental
determined	uncertain	uncertain
determine	determining	genetic
determines	polynomial	attend
determine	assuming	20000
determined	coefficients	coefficients
determines	vertices	vertices
took	uncertain	uncertain
take	successive	successive
takes	snow	snow
take	split	retiring
took	took	scottish
takes	stretches	miles
said	wasn	wasn
say	genetic	genetic
says	snow	snow
say	deny	deny
said	tu	tu
says	discography	discography
lived	bloom	bloom
live	nassau	native
lives	remote	remote
live	hiv	hiv
lived	partisan	partisan
lives	leads	leads
paid	capita	capita
pay	inappropriate	inappropriate
pays	payment	cultures
pay	alcoholic	alcoholic
paid	premium	johnson
pays	belief	belief
raised	annual	rose
raise	gerard	gerard
raises	aquarium	aquarium
raise	!	!
raised	!	!
raises	combustion	focal
was	terrace	terrace
be	montana	montana
is	cultures	cultures
be	hiv	hiv
was	stefan	stefan
is	belief	belief
found	picked	picked
find	liberated	liberated
finds	survives	survives
find	deceased	deceased
found	agrees	democrats
finds	endemic	endemic
produced	discography	discography
produce	gasoline	gasoline
produces	!	!
produce	exported	exported
produced	exported	exported
produces	!	!
opened	riverside	riverside
open	vertices	vertices
opens	!	!
open	container	container
opened	exported	exported
opens	!	!
remained	constitutional	constitutional
remain	neighbours	neighbours
remains	!	!
remain	container	container
remained	beneficial	beneficial
remains	!	!
ensured	inner	activities
ensure	injuries	conscious
ensures	!	!
ensure	customers	customers
ensured	brewery	brewery
ensures	!	!
said	discography	discography
say	thinks	thinks
says	!	!
say	customers	customers
said	beneficial	beneficial
says	!	!
won	winner	winner
win	invited	invited
wins	upset	upset
win	undefeated	undefeated
won	victories	victories
wins	introduces	introduces
joined	promotions	promotions
join	join	join
joins	yoga	yoga
join	neighbours	neighbours
joined	townships	townships
joins	introduces	introduces
remained	evangelical	evangelical
remain	pressing	pressing
remains	worms	worms
remain	populated	educated
remained	belarus	belarus
remains	introduces	introduces
showed	rue	cinemas
show	captive	sharply
shows	ibn	floor
show	neighbours	neighbours
showed	1950s	1950s
shows	increase	introduces
reduced	deposition	deposition
reduce	induce	induce
reduces	sodium	sodium
reduce	conversely	conversely
reduced	ranging	fourteen
reduces	introduces	introduces
won	play-off	play-off
win	two-time	feud
wins	!	!
win	duck	duck
won	populated	populated
wins	!	!
paid	chelsea	chelsea
pay	payments	payments
pays	!	!
pay	regulate	farms
paid	reconstructed	exercised
pays	!	!
gave	lp	lp
give	review	review
gives	!	!
give	conservation	flow
gave	attested	attested
gives	!	!
saved	partial	accidentally
save	huang	huang
saves	!	!
save	enhance	enhance
saved	subfamily	comparable
saves	!	!
changed	criterion	criterion
change	remove	remove
changes	!	!
change	regulate	regulate
changed	rare	rare
changes	!	!
stayed	compliance	compliance
stay	spencer	spencer
stays	gloria	gloria
stay	break	affair
stayed	hunt	hunt
stays	middleton	middleton
joined	spotted	rewarded
join	utilized	utilized
joins	senator	senator
join	swamp	beings
joined	barnes	barnes
joins	middleton	middleton
created	famously	famously
create	preserved	preserved
creates	exploring	spectrum
create	efficiency	efficiency
created	dictionary	dictionary
creates	middleton	middleton
ran	longest	longest
run	halfway	halfway
runs	marathon	marathon
run	rbi	rbi
ran	rbi	gloucestershire
runs	halfway	halfway
found	pupil	pupil
find	movement	movement
finds	soft	soft
find	telling	telling
found	escapes	escapes
finds	marathon	marathon
proved	conclude	conclude
prove	rebuilding	rebuilding
proves	1940s	1940s
prove	proud	proud
proved	arabs	excellent
proves	positively	positively
produced	backgrounds	backgrounds
produce	dioxide	dioxide
produces	seems	seems
produce	generator	generator
produced	vegetable	elevations
produces	donation	positively
eliminated	arising	arising
eliminate	uci	uci
eliminates	fights	fights
eliminate	!	!
eliminated	!	!
eliminates	waived	waived
studied	diploma	diploma
study	lectured	loan
studies	accepting	accepting
study	institute	institute
studied	laboratory	laboratory
studies	lectured	lectured
accommodated	packed	one-third
accommodate	!	!
accommodates	affordable	affordable
accommodate	!	!
accommodated	!	!
accommodates	!	!
happened	agrees	agrees
happen	remarked	remarked
happens	!	!
happen	requesting	requesting
happened	flow	flow
happens	!	!
accommodated	observers	scattered
accommodate	!	!
accommodates	!	!
accommodate	sick	sick
accommodated	norms	norms
accommodates	!	!
worked	manuscript	rover
work	returned	main
works	!	!
work	reconstruction	reconstruction
worked	probably	probably
works	!	!
reduced	pollution	pollution
reduce	neighbors	neighbors
reduces	!	!
reduce	implications	implications
reduced	weak	flow
reduces	!	!
turned	illegal	illegal
turn	haiti	haiti
turns	!	!
turn	notorious	harsh
turned	flow	flow
turns	!	!
raised	1.4	1.4
raise	magnitude	magnitude
raises	sudan	sudan
raise	!	!
raised	!	!
raises	raise	raise
returned	abraham	abraham
return	temperate	temperate
returns	producers	producers
return	absence	absence
returned	raleigh	raleigh
returns	gaps	david
told	abraham	abraham
tell	consumer	consumer
tells	isn	throw
tell	wants	wants
told	headmaster	headmaster
tells	enormous	enormous
saved	lifted	lifted
save	significant	significant
saves	handles	handles
save	wants	wants
saved	sara	sara
saves	box	box
followed	dark	dark
follow	mandarin	mandarin
follows	makeup	makeup
follow	accepts	accepts
followed	compilation	compilation
follows	shareholders	shareholders
produced	paramount	paramount
produce	direction	direction
produces	viruses	viruses
produce	utilize	factories
produced	tractor	tractor
produces	proceeding	proceeding
proved	wished	wished
prove	diameter	membership
proves	creature	uae
prove	convey	kim
proved	efforts	efforts
proves	stranded	hidden
met	midnight	midnight
meet	greenwich	greenwich
meets	creature	creature
meet	swim	swim
met	lt.	lt.
meets	anna	anna
used	paramount	paramount
use	term	term
uses	loses	loses
use	tunes	tunes
used	frankfurt	frankfurt
uses	allow	allow
became	uttar	uttar
become	sounds	sounds
becomes	transporting	transporting
become	tunes	tunes
became	nevertheless	nevertheless
becomes	lacrosse	temperate
proved	targets	targets
prove	shifts	shifts
proves	learns	learns
prove	harmony	harmony
proved	prefix	prefix
proves	quickly	quickly
brought	retrieve	retrieve
bring	bombay	bombay
brings	realized	realized
bring	emblem	emblem
brought	plenty	plenty
brings	describes	describes
determined	accurate	accurate
determine	bombay	bombay
determines	varies	varies
determine	encoded	encoded
determined	ambiguous	ambiguous
determines	varies	varies
decided	macdonald	macdonald
decide	insisted	insisted
decides	lois	lois
decide	friendship	friendship
decided	liberties	liberties
decides	insisted	insisted
followed	targets	targets
follow	enclosed	enclosed
follows	learns	learns
follow	consisting	consisting
followed	monmouth	monmouth
follows	lip	lip
resolved	data	data
resolve	accept	accept
resolves	stability	stability
resolve	!	!
resolved	!	!
resolves	optimal	optimal
won	consecutive	consecutive
win	competed	competed
wins	consecutive	consecutive
win	hat-trick	hat-trick
won	victories	victories
wins	two-time	two-time
bought	cycle	cycle
buy	own	own
buys	customers	board
buy	!	!
bought	!	!
buys	busy	busy
studied	cycle	cycle
study	anthropology	anthropology
studies	encyclopedia	encyclopedia
study	comparative	comparative
studied	migrated	migrated
studies	lectured	lectured
liked	cycle	cycle
like	commentators	commentators
likes	bells	bells
like	furious	furious
liked	skater	skater
likes	entertaining	recalls
eliminated	genome	occurred
eliminate	qualifiers	qualifiers
eliminates	genome	genome
eliminate	!	!
eliminated	!	!
eliminates	standings	occurring
led	taylor	taylor
lead	organize	organize
leads	dolphins	dolphins
lead	choose	choose
led	eminent	eminent
leads	suppression	suppression
ended	demolished	demolished
end	waived	waived
ends	compressed	tallest
end	lay	lay
ended	albion	1910
ends	veins	veins
saved	rodgers	rodgers
save	destroy	destroy
saves	dies	dies
save	touchdowns	horace
saved	ufc	ufc
saves	nam	nam
served	broadcasting	austria
serve	ordinance	ordinance
serves	campaigned	campaigned
serve	choose	choose
served	samoa	samoa
serves	reservoir	reservoir
lived	flames	flames
live	southwestern	bohemia
lives	partnerships	partnerships
live	boris	boris
lived	mock	mock
lives	exists	exists
went	hobby	hobby
go	heinrich	heinrich
goes	0.1	0.1
go	convince	convince
went	fly	wherever
goes	sold	sold
decided	caroline	caroline
decide	convince	gao
decides	exists	loved
decide	agrees	enemies
decided	hopes	hopes
decides	audition	audition
understood	didn	tiny
understand	definitions	definitions
understands	discover	discover
understand	!	!
understood	!	!
understands	exists	exists
served	flames	flames
serve	belonging	belonging
serves	administered	administered
serve	advisors	advisors
served	galway	galway
serves	worked	worked
stayed	joining	joining
stay	aurora	aurora
stays	pray	pray
stay	bamboo	bamboo
stayed	liquid	sun
stays	winchester	winchester
helped	organising	organising
help	rituals	rituals
helps	looked	looked
help	obtain	obtain
helped	controls	controls
helps	helps	helps
seemed	stressed	stressed
seem	bullet	bullet
seems	feelings	feelings
seem	relatively	relatively
seemed	what	what
seems	beck	sorts
kept	wholesale	wholesale
keep	preserving	preserving
keeps	greg	wage
keep	relatively	relatively
kept	owned	owned
keeps	henri	henri
said	cecil	cecil
say	myths	myths
says	looked	looked
say	wrong	wrong
said	wax	wax
says	feelings	feelings
allowed	rights	rights
allow	alone	alone
allows	accountability	surface
allow	selecting	selecting
allowed	enabled	enabled
allows	needed	needed
came	chance	chance
come	niger	niger
comes	howell	howell
come	liam	liam
came	memoir	memoir
comes	enters	enters
remained	era	era
remain	closed	killings
remains	genre	genre
remain	custody	custody
remained	custody	custody
remains	favoured	enters
took	agreed	agreed
take	muscles	muscles
takes	surface	historian
take	liam	liam
took	09	09
takes	picking	73
avoided	blocking	leicester
avoid	emissions	emissions
avoids	blocking	blocking
avoid	!	!
avoided	!	!
avoids	enters	enters
earned	earned	baseman
earn	earn	earn
earns	offers	offers
earn	!	!
earned	!	!
earns	graduated	graduated
remained	manned	phase
remain	1812	1812
remains	fold	fold
remain	ashes	ashes
remained	remembered	remembered
remains	hanging	hanging
studied	prof.	economist
study	b.a.	scattering
studies	excited	excited
study	psychiatry	psychiatry
studied	psychiatry	economist
studies	academy	academy
promoted	co-founded	clean
promote	vine	values
promotes	outreach	networks
promote	advocacy	advocacy
promoted	partners	partners
promotes	angola	angola
took	baltic	baltic
take	1812	1812
takes	curse	curse
take	receives	receives
took	thank	thank
takes	picking	picking
increased	gdp	gdp
increase	intake	intake
increases	decreased	budget
increase	degradation	degradation
increased	reflects	reflects
increases	brain	brain
included	earliest	earliest
include	jessica	jessica
includes	latest	earliest
include	comprises	comprises
included	comprises	comprises
includes	altered	altered
saved	affiliate	affiliate
save	escape	escape
saves	escapes	escapes
save	grenade	grenade
saved	comedian	comedian
saves	reasoning	reasoning
ran	innings	passionate
run	legitimate	legitimate
runs	lap	lap
run	numbered	numbered
ran	worked	102
runs	mega	mega
said	overlooked	overlooked
say	concluding	anymore
says	blame	blame
say	mind	author
said	transferred	transferred
says	concludes	concludes
joined	bassist	bassist
join	preceded	preceded
joins	bat	bat
join	swamp	swamp
joined	plot	plot
joins	brazil	brazil
built	limitations	limitations
build	forest	forest
builds	limitations	limitations
build	expansion	expansion
built	honest	update
builds	south-western	south-western
studied	einstein	einstein
study	study	study
studies	studying	studying
study	literature	literature
studied	plot	plot
studies	conservatory	stuttgart
happened	suspect	limitations
happen	swamp	swamp
happens	admits	admits
happen	disguised	disguised
happened	myself	screenplay
happens	south-western	south-western
found	claire	claire
find	devoted	devoted
finds	admits	admits
find	resembled	resembled
found	poetic	poetic
finds	endemic	endemic
was	size	handles
be	someone	someone
is	handles	handles
be	taipei	taipei
was	access	access
is	undercover	undercover
celebrated	beds	beds
celebrate	magnificent	magnificent
celebrates	carol	carol
celebrate	!	!
celebrated	!	!
celebrates	miranda	miranda
learned	dunn	dunn
learn	expecting	expecting
learns	encouraging	encouraging
learn	expecting	expecting
learned	inside	inside
learns	boots	doubts
kept	retired	retired
keep	someone	someone
keeps	't	't
keep	good	good
kept	mirrors	mirrors
keeps	hide	hide
found	marsh	marsh
find	raped	raped
finds	insists	insists
find	observed	tunnel
found	inside	inside
finds	raped	raped
earned	tommy	tommy
earn	receive	receive
earns	earned	earned
earn	!	!
earned	!	!
earns	earn	rewarded
became	tommy	tommy
become	jerome	jerome
becomes	tommy	tommy
become	fit	fit
became	delay	delay
becomes	thompson	thompson
liked	tommy	tommy
like	branding	guy
likes	fiber	fiber
like	moldova	moldova
liked	tell	tell
likes	gary	gary
sought	tommy	tommy
seek	soviet	soviet
seeks	comply	comply
seek	inscribed	inscribed
sought	restoration	restoration
seeks	demon	demon
avoided	tommy	tommy
avoid	didn	enable
avoids	persistent	persistent
avoid	!	!
avoided	!	!
avoids	enable	enable
produced	utilizing	utilizing
produce	vhs	vhs
produces	molecule	molecule
produce	contain	contain
produced	hp	hp
produces	warn	warn
prevented	financing	financing
prevent	alert	alert
prevents	cooler	cooler
prevent	deficit	controlled
prevented	cables	fee
prevents	warn	warn
asked	execute	execute
ask	audition	audition
asks	recognise	recognise
ask	got	got
asked	murdered	murdered
asks	speaking	speaking
determined	investigated	investigated
determine	particles	particles
determines	principle	singapore
determine	deficit	deficit
determined	size	size
determines	warn	warn
took	amid	upgrade
take	eddie	eddie
takes	singapore	singapore
take	dirty	thank
took	rider	rider
takes	picking	picking
resolved	economy	dominic
resolve	allow	allow
resolves	eccentric	eccentric
resolve	!	!
resolved	!	!
resolves	ear	statement
provided	automatic	automatic
provide	abilities	sends
provides	adjusted	ca
provide	provide	provide
provided	provide	providing
provides	publishes	publishes
began	damon	damon
begin	sponsors	sponsors
begins	adjusted	dynamics
begin	realizing	realizing
began	concludes	concludes
begins	depicted	depicted
went	refused	refused
go	ohio	ohio
goes	hank	hank
go	instructed	2nd
went	chart	chart
goes	pulled	bills
served	battalion	battalion
serve	colorado	colorado
serves	apology	apology
serve	abu	abu
served	lumpur	1993
serves	butter	butter
did	winning	winning
do	propose	propose
does	!	!
do	risk	risk
did	indicates	beneficial
does	!	!
lived	consisted	consisted
live	hazardous	crdoba
lives	!	!
live	risk	risk
lived	improve	improve
lives	!	!
prevented	cuts	cuts
prevent	propose	propose
prevents	!	!
prevent	artery	artery
prevented	valves	valves
prevents	!	!
became	rome	rome
become	becomes	crdoba
becomes	!	!
become	likelihood	likelihood
became	likelihood	likelihood
becomes	!	!
ended	streetcar	rome
end	save	save
ends	!	!
end	risk	risk
ended	valves	submerged
ends	!	!
left	complained	complained
leave	treasure	treasure
leaves	intervals	intervals
leave	pregnancy	pregnancy
left	speculation	team
leaves	unchanged	unchanged
considered	warning	warning
consider	obligations	obligations
considers	polynomial	polynomial
consider	productions	productions
considered	madison	madison
considers	coefficients	coefficients
saw	acknowledge	miss
see	flynn	flynn
sees	coordinates	coordinates
see	husband	husband
saw	husband	madison
sees	lattice	lattice
saved	threatens	complained
save	coffin	coffin
saves	feedback	montgomery
save	pregnancy	pregnancy
saved	threatens	robin
saves	perpendicular	perpendicular
said	scots	scots
say	ways	ways
says	feedback	feedback
say	pregnancy	pregnancy
said	admit	admit
says	flip	flip
proved	assumes	assumes
prove	safe	safe
proves	assumes	assumes
prove	justified	justified
proved	granddaughter	granddaughter
proves	second	second
sent	warn	warn
send	rankings	rankings
sends	defend	terry
send	promises	magnus
sent	granddaughter	granddaughter
sends	feed	feed
created	thinks	thinks
create	modernist	modernist
creates	imaginary	imaginary
create	step	cooperation
created	interested	interested
creates	cerambycidae	indianapolis
met	prove	prove
meet	wimbledon	wimbledon
meets	graph	graph
meet	championships	championships
met	granddaughter	granddaughter
meets	wimbledon	wimbledon
showed	thinks	thinks
show	demonstration	compelling
shows	imaginary	imaginary
show	punk	punk
showed	interested	interested
shows	cortex	cortex
made	blackburn	blackburn
make	debut	debut
makes	comments	comments
make	trigger	injured
made	suffer	injured
makes	reject	reject
protected	dams	dams
protect	liability	liability
protects	ecosystems	supporting
protect	trauma	trauma
protected	spell	spell
protects	aquatic	aquatic
included	dams	dams
include	packages	packages
includes	humanities	humanities
include	comprises	comprises
included	comprises	comprises
includes	sunshine	sunshine
decided	contestant	contestant
decide	iowa	iowa
decides	awakening	awakening
decide	warn	warn
decided	your	your
decides	rome	rome
ended	beacon	beacon
end	back-to-back	back-to-back
ends	immediately	immediately
end	your	mansfield
ended	your	your
ends	surprise	surprise
extended	aligned	aligned
extend	corresponding	corresponding
extends	!	!
extend	margins	margins
extended	grows	grows
extends	!	!
went	lover	lover
go	returned	genesis
goes	!	!
go	enter	enter
went	master	proved
goes	!	!
liked	differed	differed
like	doubts	doubts
likes	!	!
like	semifinals	semifinals
liked	earn	earn
likes	!	!
served	aligned	aligned
serve	governed	gases
serves	!	!
serve	offers	offers
served	graduate	graduate
serves	!	!
changed	musical	musical
change	contrast	contrast
changes	!	!
change	nominal	examination
changed	practicing	constitutional
changes	!	!
returned	rangers	celebrating
return	resumed	resumed
returns	soldier	soldier
return	appear	appear
returned	alex	alex
returns	geology	geology
learned	've	've
learn	tended	tended
learns	cane	automated
learn	struggles	struggles
learned	alex	alex
learns	gifted	gifted
thought	lithuanian	lithuanian
think	affinity	affinity
thinks	resemblance	resemblance
think	react	react
thought	leaving	leaving
thinks	mughal	seen
became	1983	1983
become	senses	senses
