rougher	slope	slope
brings	looked	looked
needed	daughter	daughter
need	existing	existing
needs	constant	constant
need	archaeologists	to
needed	ba	ba
needs	referenced	referenced
learned	showcase	showcase
learn	interpret	interpret
learns	classroom	classroom
learn	tina	tina
learned	daughter	daughter
learns	magical	magical
made	shoot	shoot
make	eat	eat
makes	sara	sara
make	remain	remain
made	recognise	recognise
makes	flour	flour
sent	mohammed	ibrahim
send	vessels	vessels
sends	email	packet
send	alarm	alarm
sent	disappear	fighter
sends	divides	divides
received	killings	killings
receive	eat	eat
receives	sara	inches
receive	remain	remain
received	dwight	dwight
receives	covenant	covenant
had	experiences	experiences
have	wizard	wizard
has	experiences	experiences
have	remain	remain
had	demonstrates	roy
has	connect	connect
liked	frustrated	roy
like	touch	touch
likes	wicked	wicked
like	remain	igor
liked	fixtures	fixtures
likes	sara	sara
provided	requested	fearing
provide	bits	bits
provides	comfort	comfort
provide	provide	provide
provided	interfaces	interfaces
provides	abilities	glacial
continued	fearing	fearing
continue	tens	tens
continues	hbo	hbo
continue	sunday	sunday
continued	f.	f.
continues	spreading	spreading
promoted	combines	combines
promote	imperial	imperial
promotes	micro	micro
promote	applicable	freshwater
promoted	aims	affiliate
promotes	sustainable	sustainable
changed	adopted	adopted
change	dame	dame
changes	roy	roy
change	unclear	unclear
changed	unclear	unclear
changes	wakes	suddenly
found	designers	designers
find	senegal	senegal
finds	discovers	discovers
find	might	sunk
found	cathedral	scoring
finds	harassment	harassment
proved	buyer	buyer
prove	fitting	fitting
proves	demonstrates	demonstrates
prove	discuss	labelled
proved	plots	plots
proves	sensors	sensors
eliminated	reduction	reduction
eliminate	standings	assessed
eliminates	molecules	x-men
eliminate	!	!
eliminated	!	!
eliminates	assessed	assessed
preserved	painters	painters
preserve	underlying	recognized
preserves	stained	stained
preserve	!	!
preserved	!	!
preserves	underlying	underlying
kept	presidency	presidency
keep	finally	finally
keeps	improving	anxiety
keep	consulted	broken
kept	alone	alone
keeps	survivor	survivor
sought	alone	alone
seek	promoting	promoting
seeks	background	background
seek	discuss	discuss
sought	curator	curator
seeks	oxidation	oxidation
moved	riders	riders
move	compromise	compromise
moves	lift	ashton
move	crow	crow
moved	travelled	travelled
moves	boys	boys
believed	say	say
believe	says	says
believes	ashton	ashton
believe	realized	slaves
believed	prefix	prefix
believes	boys	boys
returned	spell	spell
return	worked	says
returns	basel	basel
return	write	write
returned	rejoined	rejoined
returns	worked	worked
worked	attraction	attraction
work	rodney	rodney
works	basel	basel
work	advertising	advertising
worked	painted	painted
works	dancing	dancing
developed	byrne	byrne
develop	passive	passive
develops	johan	ashton
develop	realized	realized
developed	large-scale	large-scale
develops	sega	sega
reached	moderate	moderate
reach	liga	liga
reaches	joins	diagram
reach	sediment	sediment
reached	foundations	foundations
reaches	climbed	climbed
extended	paved	paved
extend	extension	extension
extends	follows	follows
extend	boundary	boundary
extended	cretaceous	cretaceous
extends	parallel	parallel
raised	elegant	elegant
raise	question	question
raises	raped	butterfly
raise	!	!
raised	!	!
raises	feeds	feeds
built	great	architectural
build	750	750
builds	built	built
build	strengthen	enthusiasm
built	modernization	modernization
builds	hut	hut
promoted	discuss	discuss
promote	liga	liga
promotes	partnered	partnered
promote	enthusiasm	enthusiasm
promoted	enthusiasm	enthusiasm
promotes	attraction	clips
paid	organizers	200000
pay	800	800
pays	hostage	hostage
pay	obligation	obligation
paid	misleading	misleading
pays	balls	balls
celebrated	gig	gig
celebrate	ordained	ordained
celebrates	missionary	missionary
celebrate	!	!
celebrated	!	!
celebrates	saturday	saturday
developed	supplying	supplying
develop	bangalore	bangalore
develops	nuclear	nuclear
develop	develop	develop
developed	demonstrating	demonstrating
develops	tours	tours
took	carter	carter
take	bangalore	bangalore
takes	missionary	nuclear
take	calculations	27
took	sought	studied
takes	devastating	devastating
avoided	supplying	supplying
avoid	norms	norms
avoids	crusade	crusade
avoid	!	!
avoided	!	!
avoids	nervous	nervous
knew	gonna	va
know	possibility	possibility
knows	sensory	sensory
know	thinks	thinks
knew	thinks	premiership
knows	everybody	everybody
brought	adaptation	adaptation
bring	possibility	possibility
brings	sensory	sensory
bring	stay	stay
brought	johan	johan
brings	brings	brings
discussed	corrupt	corrupt
discuss	addiction	addiction
discusses	corrupt	corrupt
discuss	circumstances	circumstances
discussed	physician	physician
discusses	generates	generates
sold	bankrupt	bankrupt
sell	buy	buy
sells	indigenous	indigenous
sell	amounts	amounts
sold	foundry	foundry
sells	lawsuit	lawsuit
followed	adjoining	adjoining
follow	holocaust	defeats
follows	keyboards	keyboards
follow	eastern	eastern
followed	east-west	east-west
follows	generates	para
met	touchdowns	spectacular
meet	discuss	expecting
meets	!	!
meet	beneficial	beneficial
met	joins	joins
meets	!	!
needed	karachi	karachi
need	reliability	reliability
needs	!	!
need	beneficial	beneficial
needed	depended	depended
needs	!	!
studied	discovery	discovery
study	studying	studying
studies	!	!
study	beneficial	beneficial
studied	sciences	genetic
studies	!	!
ended	liverpool	liverpool
end	waived	judgment
ends	!	!
end	gains	gains
ended	depended	depended
ends	!	!
changed	transitional	withdrawal
change	reliability	rabbit
changes	!	!
change	improve	beneficial
changed	depended	depended
changes	!	!
increased	pounds	pounds
increase	350	350
increases	400	400
increase	surfaces	surfaces
increased	weighing	weighing
increases	globally	globally
seemed	painted	existed
seem	alike	alike
seems	relates	relates
seem	dominican	dominican
seemed	next	next
seems	essence	essence
provided	requested	requested
provide	conducts	conducts
provides	integrate	integrate
provide	provide	provide
provided	addresses	andrew
provides	characterized	demonstration
determined	eisenhower	eisenhower
determine	representations	representations
determines	occur	occur
determine	determining	determining
determined	scenario	scenario
determines	essentially	essentially
felt	gonna	surprisingly
feel	punishment	punishment
feels	gonna	gonna
feel	somebody	somebody
felt	blame	blame
feels	wit	wit
earned	feat	feat
earn	steal	steal
earns	inactivated	inactivated
earn	!	!
earned	!	!
earns	equilibrium	equilibrium
helped	feat	feat
help	hoping	hoping
helps	fed	fed
help	produce	produce
helped	beaumont	beaumont
helps	enabling	enabling
lived	hosted	hosted
live	steal	steal
lives	remote	fed
live	chennai	chennai
lived	beaumont	beaumont
lives	exact	exact
became	executives	feat
become	steal	steal
becomes	sovereign	sovereign
become	android	android
became	beaumont	beaumont
becomes	differential	differential
had	amateur	amateur
have	steal	steal
has	growth	growth
have	nacional	nacional
had	orchid	orchid
has	marilyn	yards
looked	scholarship	scholarship
look	relationships	relationships
looks	depending	depending
look	cease	cease
looked	long-term	200000
looks	feels	feels
lived	supermarket	supermarket
live	cousins	relationships
lives	jasper	jasper
live	broadcasters	broadcasters
lived	attacked	broadcasters
lives	finds	finds
protected	once	once
protect	satisfy	satisfy
protects	once	once
protect	cease	broadcasters
protected	200000	200000
protects	shining	shining
returned	refurbished	refurbished
return	1943	1943
returns	returns	returns
return	goodbye	raising
returned	goodbye	200000
returns	sends	jasper
sought	niche	proclaimed
seek	persecution	persecution
seeks	hong	hong
seek	aims	broadcasters
sought	charter	charter
seeks	confluence	confluence
allowed	acknowledge	mandated
allow	innings	innings
allows	tap	tap
allow	providers	providers
allowed	acceptable	acceptable
allows	alone	slide
extended	floods	originating
extend	venues	venues
extends	penetration	penetration
extend	relocate	relocate
extended	cretaceous	acceptable
extends	ponds	ponds
seemed	tumors	didn
seem	feast	feast
seems	penetration	penetration
seem	objectives	objectives
seemed	acceptable	acceptable
seems	ballroom	ballroom
needed	rational	rational
need	updates	updates
needs	pressure	pressure
need	objectives	objectives
needed	depended	depended
needs	satisfy	satisfy
said	thoughts	thoughts
say	dee	dee
says	interesting	interesting
say	deny	deny
said	tissue	tissue
says	dee	dee
got	galleries	galleries
get	remember	remember
gets	summers	summers
get	kiss	soul
got	inn	inn
gets	sees	sees
asked	scheduled	interviewed
ask	opposition	remember
asks	nominations	interviewed
ask	threatens	threatens
asked	visited	visited
asks	charm	charm
studied	studied	interviewed
study	remember	remember
studies	interviewed	interviewed
study	three-year	three-year
studied	ordained	ordained
studies	lane	lane
preserved	galleries	galleries
preserve	sense	sense
preserves	conservation	conservation
preserve	!	!
preserved	!	!
preserves	bce	bce
saw	galleries	galleries
see	spy	tear
sees	meets	meets
see	walt	walt
saw	demolished	demolished
sees	cutting	cutting
left	lieutenant	lieutenant
leave	encourage	drops
leaves	jealous	jealous
leave	roses	roses
left	mare	mare
leaves	drops	drops
eliminated	obtaining	obtaining
eliminate	drastically	drastically
eliminates	suppression	suppression
eliminate	!	!
eliminated	!	!
eliminates	prevents	prevents
decided	holder	holder
decide	musicals	musicals
decides	jealous	jealous
decide	co-written	co-written
decided	frances	frances
decides	enthusiasm	enthusiasm
preserved	relocated	yang
preserve	debris	debris
preserves	interactions	interactions
preserve	!	!
preserved	!	!
preserves	healing	healing
led	lieutenant	lieutenant
lead	influx	influx
leads	40	40
lead	appeal	appeal
led	defenses	defenses
leads	leads	chamber
extended	construct	construct
extend	monarchs	monarchs
extends	farther	gateway
extend	acknowledged	acknowledged
extended	grouping	grouping
extends	rotation	rotation
came	fled	variants
come	monarchs	monarchs
comes	divides	divides
come	tribe	strip
came	slaves	slaves
comes	sri	sri
received	simplified	simplified
receive	scholarships	scholarships
receives	divides	divides
receive	unnamed	unnamed
received	undercover	undercover
receives	honours	honours
started	dirt	dirt
start	kits	figure
starts	got	got
start	confronts	confronts
started	spa	spa
starts	rotation	rotation
recognized	variants	variants
recognize	scholarships	scholarships
recognizes	continues	continues
recognize	alike	alike
recognized	agrees	ottoman
recognizes	observations	observations
increased	chain	chain
increase	globally	globally
increases	factor	factor
increase	faced	faced
increased	fatty	fatty
increases	levels	levels
proved	claimed	producer
prove	reasons	reasons
proves	magistrate	magistrate
prove	allmusic	allmusic
proved	julia	julia
proves	comedy	comedy
raised	afford	donated
raise	fined	fined
raises	surveys	surveys
raise	!	!
raised	!	!
raises	highlands	highlands
determined	competitive	competitive
determine	diseases	diseases
determines	factor	factor
determine	static	static
determined	exceed	exceed
determines	discrete	discrete
became	folded	folded
become	connection	connection
becomes	crashed	crashed
become	cycle	cycle
became	evelyn	evelyn
becomes	connection	connection
resolved	easy	pose
resolve	arising	desires
resolves	!	!
resolve	arising	arising
resolved	standings	standings
resolves	!	!
won	wins	wins
win	dominate	dominate
wins	!	!
win	nominal	nominal
won	aggregate	aggregate
wins	!	!
joined	paralympics	paralympics
join	voluntary	voluntary
joins	!	!
join	grows	grows
joined	enter	enter
joins	!	!
saw	paralympics	paralympics
see	machines	machines
sees	!	!
see	decisions	constitutional
saw	aggregate	stroke
sees	!	!
developed	paralympics	paralympics
develop	craft	craft
develops	!	!
develop	benefits	benefits
developed	aggregate	aggregate
develops	!	!
tried	footballer	footballer
try	ordnance	ordnance
tries	jeremy	jeremy
try	needs	needs
tried	trying	noticed
tries	dad	dad
looked	harsh	harsh
look	listen	listen
looks	saddle	saddle
look	masculine	masculine
looked	giuseppe	giuseppe
looks	parental	parental
determined	uncertain	32
determine	determining	genetic
determines	polynomial	attend
determine	assuming	assuming
determined	coefficients	coefficients
determines	vertices	vertices
took	shut	shut
take	successive	successive
takes	snow	snow
take	split	split
took	scottish	scottish
takes	stretches	stretches
said	wasn	wasn
say	genetic	genetic
says	ever	snow
say	deny	deny
said	tu	tu
says	discography	discography
lived	bloom	bloom
live	nassau	nassau
lives	remote	remote
live	hiv	hiv
lived	partisan	partisan
lives	leads	leads
paid	capita	capita
pay	inappropriate	inappropriate
pays	payment	cultures
pay	alcoholic	alcoholic
paid	premium	premium
pays	belief	belief
raised	abolition	rose
raise	treasury	gerard
raises	aquarium	wicked
raise	!	!
raised	!	!
raises	combustion	focal
was	houses	terrace
be	montana	montana
is	cultures	cultures
be	hiv	hiv
was	stefan	stefan
is	belief	belief
found	picked	picked
find	liberated	liberated
finds	survives	survives
find	deceased	deceased
found	reluctantly	democrats
finds	endemic	endemic
produced	discography	discography
produce	gasoline	proven
produces	!	!
produce	exported	exported
produced	exported	exported
produces	!	!
opened	riverside	riverside
open	vertices	vertices
opens	!	!
open	container	container
opened	exported	exported
opens	!	!
remained	institution	institution
remain	neighbours	neighbours
remains	!	!
remain	container	container
remained	beneficial	beneficial
remains	!	!
ensured	inner	bombay
ensure	conscious	conscious
ensures	!	!
ensure	customers	buying
ensured	brewery	brewery
ensures	!	!
said	discography	discography
say	thinks	thinks
says	!	!
say	fails	customers
said	beneficial	beneficial
says	!	!
won	winner	winner
win	invited	invited
wins	upset	upset
win	undefeated	undefeated
won	victories	victories
wins	rid	introduces
joined	promotions	exchanged
join	join	join
joins	yoga	yoga
join	neighbours	neighbours
joined	townships	townships
joins	join	introduces
remained	evangelical	exchanged
remain	pressing	pressing
remains	worms	worms
remain	bethlehem	bethlehem
remained	belarus	belarus
remains	introduces	introduces
showed	mixtape	mixtape
show	captive	captive
shows	ibn	ibn
show	neighbours	neighbours
showed	1950s	1950s
shows	increase	introduces
reduced	deposition	deposition
reduce	induce	introduces
reduces	sodium	sodium
reduce	conversely	conversely
reduced	unstable	fourteen
reduces	introduces	introduces
won	play-off	hamburg
win	two-time	feud
wins	!	!
win	duck	duck
won	populated	populated
wins	!	!
paid	chelsea	chelsea
pay	payments	apply
pays	!	!
pay	regulate	farms
paid	exercised	exercised
pays	!	!
gave	testament	lp
give	review	review
gives	!	!
give	conservation	flow
gave	depended	attested
gives	!	!
saved	accidentally	accidentally
save	huang	huang
saves	!	!
save	enhance	enhance
saved	viaduct	comparable
saves	!	!
changed	criterion	criterion
change	remove	adopting
changes	!	!
change	regulate	regulate
changed	rare	rare
changes	!	!
stayed	compliance	compliance
stay	spencer	spencer
stays	gloria	gloria
stay	affair	affair
stayed	hunt	hunt
stays	hole	hole
joined	spotted	rewarded
join	utilized	utilized
joins	senator	senator
join	beings	beings
joined	barnes	barnes
joins	middleton	middleton
created	famously	famously
create	heroes	heroes
creates	exploring	spectrum
create	efficiency	efficiency
created	dictionary	dictionary
creates	middleton	middleton
ran	longest	longest
run	halfway	halfway
runs	marathon	marathon
run	rbi	rbi
ran	rbi	rbi
runs	halfway	halfway
found	pupil	pupil
find	movement	movement
finds	soft	soft
find	escapes	telling
found	escapes	escapes
finds	marathon	marathon
proved	conclude	conclude
prove	rebuilding	rebuilding
proves	1940s	1940s
prove	proud	proud
proved	upright	upright
proves	positively	positively
produced	backgrounds	backgrounds
produce	dioxide	dioxide
produces	seems	seems
produce	generator	generator
produced	elevations	elevations
produces	donation	positively
eliminated	arising	arising
eliminate	uci	uci
eliminates	fights	fights
eliminate	!	!
eliminated	!	!
eliminates	waived	waived
studied	diploma	et
study	lectured	loan
studies	accepting	accepting
study	politics	politics
studied	laboratory	laboratory
studies	lectured	lectured
accommodated	one-third	one-third
accommodate	!	!
accommodates	affordable	affordable
accommodate	!	!
accommodated	!	!
accommodates	!	!
happened	predict	predict
happen	remarked	remarked
happens	!	!
happen	requesting	requesting
happened	flow	flow
happens	!	!
accommodated	scattered	scattered
accommodate	!	!
accommodates	!	!
accommodate	sick	sick
accommodated	norms	norms
accommodates	!	!
worked	manuscript	rover
work	pianist	main
works	!	!
work	immune	reconstruction
worked	manuscript	manuscript
works	!	!
reduced	pollution	pollution
reduce	accurately	neighbors
reduces	!	!
reduce	implications	implications
reduced	flow	flow
reduces	!	!
turned	illegal	illegal
turn	haiti	haiti
turns	!	!
turn	notorious	notorious
turned	flow	flow
turns	!	!
raised	seniors	seniors
raise	sensation	sensation
raises	sudan	sudan
raise	!	!
raised	!	!
raises	raise	raise
returned	abraham	abraham
return	temperate	temperate
returns	producers	producers
return	decreased	accepts
returned	raleigh	raleigh
returns	gaps	david
told	abraham	abraham
tell	consumer	consumer
tells	insists	throw
tell	wants	wants
told	headmaster	headmaster
tells	enormous	enormous
saved	lifted	lifted
save	significant	significant
saves	handles	handles
save	wants	wants
saved	sara	sara
saves	box	box
followed	dark	dark
follow	mandarin	mandarin
follows	makeup	makeup
follow	accepts	accepts
followed	compilation	compilation
follows	shareholders	box
produced	paramount	paramount
produce	direction	direction
produces	viruses	viruses
produce	diameter	distinguish
produced	tractor	tractor
produces	stream	stream
proved	wished	wished
prove	anyone	hidden
proves	creature	creature
prove	convey	kim
proved	assisting	assisting
proves	stranded	hidden
met	midnight	federation
meet	commanding	explain
meets	creature	creature
meet	swim	distinguish
met	lt.	lt.
meets	anna	anna
used	paramount	paramount
use	kinds	term
uses	loses	loses
use	tunes	tunes
used	frankfurt	whole
uses	allow	allow
became	uttar	uttar
become	sounds	sounds
becomes	transporting	transporting
become	tunes	tunes
became	nevertheless	fraction
becomes	lacrosse	lacrosse
proved	himself	targets
prove	etc	etc
proves	learns	learns
prove	harmony	harmony
proved	prefix	prefix
proves	quickly	quickly
brought	retrieve	retrieve
bring	bombay	bombay
brings	realized	realized
bring	lit	emblem
brought	premise	joined
brings	describes	describes
determined	accurate	accurate
determine	bombay	bombay
determines	varies	varies
determine	encoded	encoded
determined	ambiguous	re-signed
determines	varies	varies
decided	macdonald	macdonald
decide	insisted	insisted
decides	lois	lois
decide	proud	friendship
decided	liberties	liberties
decides	insisted	insisted
followed	targets	targets
follow	mechanics	enclosed
follows	learns	learns
follow	consisting	consisting
followed	noting	monmouth
follows	lip	lip
resolved	data	cycle
resolve	accept	accept
resolves	modes	modes
resolve	!	!
resolved	!	!
resolves	different	different
won	consecutive	consecutive
win	competed	competed
wins	consecutive	consecutive
win	hat-trick	hat-trick
won	victories	scorer
wins	two-time	two-time
bought	cycle	cycle
buy	own	own
buys	customers	board
buy	!	!
bought	!	!
buys	busy	busy
studied	cycle	cycle
study	anthropology	anthropology
studies	encyclopedia	encyclopedia
study	comparative	colleagues
studied	migrated	migrated
studies	lectured	lectured
liked	cycle	cycle
like	commentators	commentators
likes	bells	bells
like	hat-trick	certainly
liked	skater	skater
likes	entertaining	entertaining
eliminated	genome	genome
eliminate	qualifiers	taxes
eliminates	genome	genome
eliminate	!	!
eliminated	!	!
eliminates	standings	standings
led	taylor	taylor
lead	organize	organize
leads	dolphins	dolphins
lead	choose	choose
led	eminent	eminent
leads	suppression	suppression
ended	demolished	demolished
end	waived	waived
ends	compressed	compressed
end	lay	lay
ended	albion	albion
ends	veins	veins
saved	rodgers	rodgers
save	destroy	destroy
saves	dies	dies
save	touchdowns	ufc
saved	ufc	ufc
saves	nam	nam
served	broadcasting	broadcasting
serve	ordinance	ordinance
serves	campaigned	campaigned
serve	choose	choose
served	samoa	samoa
serves	reservoir	reservoir
lived	flames	flames
live	southwestern	southwestern
lives	spots	partnerships
live	boris	boris
lived	mock	mock
lives	exists	exists
went	hobby	hobby
go	heinrich	heinrich
goes	0.1	0.1
go	convince	convince
went	fly	fly
goes	sold	sold
decided	caroline	caroline
decide	audition	audition
decides	exists	resonance
decide	agrees	enemies
decided	hopes	hopes
decides	audition	audition
understood	ignore	net
understand	definitions	definitions
understands	discover	discover
understand	!	!
understood	!	!
understands	exists	exists
served	flames	flames
serve	belonging	belonging
serves	administered	administered
serve	advisors	advisors
served	trips	trips
serves	worked	worked
stayed	joining	joining
stay	aurora	aurora
stays	pray	pray
stay	bamboo	bamboo
stayed	liquid	sun
stays	winchester	winchester
helped	organising	organising
help	rituals	rituals
helps	looked	looked
help	obtain	obtain
helped	controls	controls
helps	helps	helps
seemed	stressed	stressed
seem	bullet	bullet
seems	feelings	feelings
seem	relatively	relatively
seemed	what	what
seems	beck	correspond
kept	wholesale	wholesale
keep	preserving	preserving
keeps	greg	wage
keep	relatively	relatively
kept	owned	owned
keeps	realizes	henri
said	cecil	cecil
say	myths	myths
says	looked	looked
say	jokes	jokes
said	wax	wax
says	feelings	feelings
allowed	rights	rights
allow	alone	alone
allows	surface	surface
allow	selecting	selecting
allowed	enabled	enabled
allows	nato	nato
came	chance	chance
come	niger	niger
comes	howell	howell
come	liam	liam
came	memoir	memoir
comes	enters	enters
remained	era	era
remain	closed	killings
remains	genre	genre
remain	custody	custody
remained	custody	custody
remains	favoured	enters
took	agreed	agreed
take	muscles	muscles
takes	surface	surface
take	liam	liam
took	09	09
takes	picking	73
avoided	blocking	leicester
avoid	describe	describe
avoids	blocking	blocking
avoid	!	!
avoided	!	!
avoids	enters	enters
earned	baseman	baseman
earn	earn	earn
earns	offers	offers
earn	!	!
earned	!	!
earns	graduated	punt
remained	manned	phase
remain	1812	1812
remains	fold	fold
remain	ashes	ashes
remained	remembered	remembered
remains	hanging	hanging
studied	prof.	prof.
study	b.a.	scattering
studies	excited	excited
study	psychiatry	psychiatry
studied	psychiatry	psychiatry
studies	academy	academy
promoted	clean	clean
promote	vine	values
promotes	outreach	networks
promote	advocacy	advocacy
promoted	negatively	partners
promotes	angola	angola
took	baltic	baltic
take	1812	1812
takes	pursued	pursued
take	receives	receives
took	thank	thank
takes	picking	picking
increased	gdp	gdp
increase	intake	intake
increases	decreased	budget
increase	degradation	degradation
increased	damage	damage
increases	brain	brain
included	earliest	earliest
include	jessica	jessica
includes	earliest	earliest
include	comprises	comprises
included	comprises	comprises
includes	altered	altered
saved	affiliate	dawson
save	escape	escape
saves	escapes	escapes
save	adaptation	adaptation
saved	comedian	comedian
saves	altered	altered
ran	until	passionate
run	legitimate	legitimate
runs	lap	lap
run	numbered	numbered
ran	102	102
runs	mega	mega
said	overlooked	overlooked
say	anymore	anymore
says	blame	blame
say	author	author
said	origins	origins
says	concludes	concludes
joined	bassist	bassist
join	forest	forest
joins	bat	bat
join	swamp	swamp
joined	plot	plot
joins	brazil	brazil
built	limitations	limitations
build	forest	forest
builds	limitations	limitations
build	expansion	expansion
built	update	update
builds	south-western	south-western
studied	einstein	einstein
study	study	study
studies	mysteries	utrecht
study	unit	unit
studied	plot	plot
studies	conservatory	specimens
happened	suspect	limitations
happen	raided	raided
happens	colleagues	colleagues
happen	wicked	disguised
happened	unaware	update
happens	south-western	south-western
found	claire	claire
find	devoted	devoted
finds	admits	admits
find	resembled	resembled
found	poetic	interpreter
finds	endemic	endemic
was	handles	handles
be	someone	someone
is	handles	handles
be	taipei	taipei
was	viewing	access
is	undercover	undercover
celebrated	beds	beds
celebrate	gala	magnificent
celebrates	carol	carol
celebrate	!	!
celebrated	!	!
celebrates	miranda	miranda
learned	dunn	dunn
learn	expecting	expecting
learns	encouraging	encouraging
learn	expecting	expecting
learned	inside	inside
learns	boots	doubts
kept	retired	retired
keep	someone	someone
keeps	prone	prone
keep	good	good
kept	mirrors	mirrors
keeps	hide	hide
found	marsh	marsh
find	raped	raped
finds	insists	insists
find	sealed	sealed
found	inside	inside
finds	raped	raped
earned	tommy	tommy
earn	one-year	one-year
earns	earned	fiber
earn	!	!
earned	!	!
earns	earn	earn
became	tommy	tommy
become	jerome	jerome
becomes	tommy	tommy
become	fit	fit
became	delay	delay
becomes	thompson	thompson
liked	tommy	tommy
like	myself	guy
likes	fiber	fiber
like	moldova	moldova
liked	tell	tell
likes	gary	gary
sought	tommy	tommy
seek	soviet	soviet
seeks	comply	comply
seek	inscribed	inscribed
sought	restoration	restoration
seeks	homosexual	homosexual
avoided	tommy	tommy
avoid	enable	enable
avoids	persistent	persistent
avoid	!	!
avoided	!	!
avoids	enable	enable
produced	factories	factories
produce	vhs	vhs
produces	molecule	molecule
produce	contain	tiger
produced	hp	hp
produces	warn	warn
prevented	financing	financing
prevent	alert	alert
prevents	cooler	cooler
prevent	problem	controlled
prevented	cables	fee
prevents	warn	warn
asked	refuses	execute
ask	audition	audition
asks	recognise	recognise
ask	sanders	sanders
asked	murdered	murdered
asks	speaking	speaking
determined	investigated	investigated
determine	particles	particles
determines	principle	singapore
determine	inflation	inflation
determined	inflation	contested
determines	warn	warn
took	amid	upgrade
take	eddie	eddie
takes	singapore	singapore
take	dirty	thank
took	rider	lionel
takes	picking	picking
resolved	racist	dominic
resolve	allow	allow
resolves	eccentric	eccentric
resolve	!	!
resolved	!	!
resolves	ear	ear
provided	automatic	automatic
provide	abilities	abilities
provides	adjusted	adjusted
provide	provide	provide
provided	provide	rob
provides	publishes	publishes
began	damon	damon
begin	sponsors	sponsors
begins	adjusted	dynamics
begin	realizing	realizing
began	concludes	concludes
begins	street	depicted
went	bart	bart
go	performing	ohio
goes	hank	hank
go	2nd	2nd
went	insurance	2nd
goes	pulled	pulled
served	appointed	battalion
serve	colorado	colorado
serves	apology	apology
serve	abu	abu
served	lumpur	losing
serves	cone	butter
did	winning	colin
do	propose	propose
does	!	!
do	risk	risk
did	beneficial	beneficial
does	!	!
lived	consisted	consisted
live	crdoba	crdoba
lives	!	!
live	risk	risk
lived	improve	improve
lives	!	!
prevented	cuts	cuts
prevent	speculation	speculation
prevents	!	!
prevent	artery	artery
prevented	valves	valves
prevents	!	!
became	rome	rome
become	becomes	opposite
becomes	!	!
become	likelihood	likelihood
became	likelihood	likelihood
becomes	!	!
ended	streetcar	streetcar
end	save	save
ends	!	!
end	risk	risk
ended	valves	valves
ends	!	!
left	complained	complained
leave	treasure	treasure
leaves	intervals	intervals
leave	pregnancy	pregnancy
left	speculation	sarah
leaves	unchanged	unchanged
considered	warning	warning
consider	obligations	obligations
considers	polynomial	polynomial
consider	productions	productions
considered	madison	madison
considers	coefficients	coefficients
saw	acknowledge	acknowledge
see	flynn	flynn
sees	coordinates	coordinates
see	damon	damon
saw	husband	husband
sees	unchanged	unchanged
saved	threatens	complained
save	coffin	coffin
saves	montgomery	montgomery
save	pregnancy	pregnancy
saved	30000	robin
saves	perpendicular	perpendicular
said	scots	scots
say	ways	ways
says	feedback	feedback
say	pregnancy	pregnancy
said	admit	admit
says	perpendicular	arrows
proved	assumes	assumes
prove	safe	safe
proves	assumes	assumes
prove	competitive	competitive
proved	granddaughter	granddaughter
proves	second	tin
sent	warn	warn
send	rankings	rankings
sends	defend	defend
send	bce	bce
sent	granddaughter	granddaughter
sends	feed	feed
created	thinks	thinks
create	modernist	modernist
creates	imaginary	imaginary
create	step	step
created	interested	interested
creates	cerambycidae	indianapolis
met	prove	prove
meet	wimbledon	wimbledon
meets	graph	graph
meet	championships	championships
met	granddaughter	granddaughter
meets	wimbledon	wimbledon
showed	whitney	whitney
show	demonstration	demonstration
shows	narrative	narrative
show	punk	punk
showed	interested	interested
shows	cortex	feed
made	blackburn	blackburn
make	debut	debut
makes	comments	comments
make	trigger	injured
made	safe	injured
makes	reject	reject
protected	dams	dams
protect	liability	liability
protects	ecosystems	supporting
protect	trauma	trauma
protected	suffer	spell
protects	aquatic	aquatic
included	dams	dams
include	lowest	packages
includes	humanities	bates
include	comprises	comprises
included	comprises	comprises
includes	sunshine	sunshine
decided	contestant	contestant
decide	didn	iowa
decides	awakening	awakening
decide	warn	warn
decided	spell	spell
decides	rome	rome
ended	beacon	beacon
end	steelers	steelers
ends	immediately	immediately
end	your	mansfield
ended	your	your
ends	surprise	surprise
extended	aligned	aligned
extend	corresponding	corresponding
extends	!	!
extend	margins	margins
extended	margins	grows
extends	!	!
went	lauren	dominican
go	returned	genesis
goes	!	!
go	enter	enter
went	master	master
goes	!	!
liked	differed	differed
like	doubts	doubts
likes	!	!
like	semifinals	semifinals
liked	earn	earn
likes	!	!
served	aligned	aligned
serve	gases	gases
serves	!	!
serve	offers	offers
served	graduate	graduate
serves	!	!
changed	musical	musical
change	contrast	contrast
changes	!	!
change	racial	reconstruction
changed	practicing	constitutional
changes	!	!
returned	rangers	celebrating
return	resumed	resumed
returns	soldier	soldier
return	appear	appear
returned	alex	alex
returns	geology	geology
learned	nursing	nursing
learn	tended	tended
learns	cane	automated
learn	struggles	struggles
learned	alex	alex
learns	tended	gifted
thought	lithuanian	lithuanian
think	affinity	affinity
thinks	'm	'm
think	react	react
thought	leaving	leaving
thinks	mughal	mughal
became	1983	1983
become	senses	senses
becomes	cane	cane
become	react	react
became	duchess	1977
becomes	bang	planting
understood	metaphor	metaphor
understand	complexity	complexity
understands	sexuality	deliberately
understand	!	!
understood	!	!
understands	complexity	complexity
sent	!	!
