,sgns_rand_pinit2,sgns_rand_pinit2,sgns_rand_pinit1-rev,sgns_rand_pinit2-rev,sgns_svd,sgns_svd,sgns_rand_pinit2-rev,sgns_rand_pinit3,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit1-rev,sgns_rand_pinit3-rev,sgns_rand_pinit3,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit3,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit2,sgns_svd,sgns_svd,sgns_rand_pinit1-rev,sgns_rand_pinit1,sgns_rand_pinit2,sgns_rand_pinit1
(who,0.053829804564360706,0.001664660686069519,0.1686344390735558,0.16702456408168942,0.17553891413574019,0.17422611287032019,0.00235735717845309,0.15785292734676881,0.05441998467619491,0.054079048207491764,0.18767808067452008,0.002717468760199182,0.0025090873137844083,0.16815999235443224,0.05599337509889224,0.055015893754438494,0.055424706268281665,0.18628697078897061,0.0021970572706724312,0.054239687457398267,0.055149024042444483,0.15806199059596959,0.17633140175610362,0.068173312014711662,0.0022352172527038139,0.053894121379362225,0.18492016133885325,0.15951417099485077
(with,0.066492713099027489,0.0018311965538891917,0.1368591857682,0.13696040963880629,0.14271848982374169,0.14286726142163675,0.0025048985986440009,0.11840365872650715,0.06718578622042215,0.066444264532220076,0.15126792060585625,0.0024601363095767548,0.0028195936622499307,0.13540620879932663,0.066676340852448668,0.066974573459955833,0.066074829526209133,0.14851431776374879,0.0020054246670117015,0.065935405399671465,0.065472923843601483,0.11989771982817565,0.14211453204616065,0.050657948277496478,0.0023756826869804071,0.065403914373517003,0.14894295607493169,0.12133239696451636
),0.061165684058490211,0.0018358722149769413,0.16065689097157898,0.1605791558862224,0.18399494021144569,0.18420800220275646,0.0023180433897064256,0.17953194978893927,0.060397141314664671,0.06157525920170237,0.18345860214031173,0.0026394036223187367,0.0023740677007266786,0.15852560492539536,0.06035894759109417,0.060930685048025679,0.060891260820004178,0.18780353551680884,0.0025424124990269803,0.060400754961592584,0.060441132162530553,0.1785697335080968,0.18460944145718461,0.052627021744517277,0.0021244819082557598,0.060842277300226177,0.18663229332877274,0.17717119096962575
",",0.045103834530032971,0.0013465059829961268,0.10001012883310001,0.099119350898066227,0.10495810655498328,0.10383638889813029,0.0014610904225099697,0.096906935990194398,0.044437260887660646,0.045574974050204498,0.11576431488138939,0.001586231663867177,0.0014920250483309028,0.099275876083485426,0.044624979686236799,0.044809946638891263,0.04528683836033176,0.1151140151673874,0.0015108589456214183,0.045104151355760291,0.045494101505399787,0.097470851031920991,0.10412931543423298,0.039426481019841919,0.001404848183437668,0.045397503496484526,0.11625863614564236,0.097324130360986305
-,0.042011735910571057,0.00089493807992824248,0.067505824657303037,0.067643497734232949,0.084881397888727617,0.084261759295781946,0.00095073443638127308,0.061467516866349103,0.041022501229435071,0.042235229340536473,0.070708286168585821,0.0011569660540695637,0.0010648269255040255,0.067275692092250372,0.040609009787185402,0.041226832113492318,0.041594219193504256,0.070404999913611044,0.0011351829157270066,0.041883090342383023,0.041315054629595949,0.062196413371098491,0.0843338230021633,0.037427422582123504,0.0010537815058206945,0.041937694516943513,0.071330436303357558,0.061550004354289256
.,0.052920358769385278,0.0014880266016646937,0.11050431984571907,0.10831863745402792,0.11628327396147797,0.11558707987935291,0.001600337962144871,0.095441181034507161,0.052065647900942702,0.052234585233841169,0.10828292828752906,0.0015283442029883076,0.0018650480632929067,0.10872683823132367,0.052932259694784101,0.051713802670910081,0.053859267814254652,0.10792389238239497,0.0014451963812124324,0.050777733741647735,0.05166189093678919,0.09748307534140277,0.11857595893707507,0.046342459613397446,0.0015743993243797494,0.050004485948605293,0.10966855152071242,0.096731315580285249
...,0.06753044317847634,0.00194511019251975,0.13941362828076453,0.14049608851978324,0.16119247154705307,0.16090225760287924,0.0020903175960087506,0.14377860312463553,0.069237116247967467,0.067234099280757853,0.15541314463767175,0.0027562476996799701,0.0025278660982857026,0.14094945619241095,0.068406882996565166,0.069138272803143108,0.066782696079632164,0.15703070905794214,0.0025763942480614421,0.069389656239748243,0.068823807137723847,0.1422619797663357,0.16016173330892602,0.050567951124972588,0.0020048193874339093,0.068695657201440774,0.15620061123418827,0.14301910680586227
/,0.069404770337638477,0.0022619048985261792,0.15371346339646241,0.15183112637530793,0.17213470345690352,0.17006163580484523,0.0022453127017116881,0.16131659182721347,0.066524139804779447,0.06959978990366078,0.18141768087231047,0.002643791557108699,0.0024482227215092411,0.15396021737487331,0.067501129278237815,0.066911495268377252,0.070433731392760435,0.17816345446921744,0.0030303294448980056,0.067293630946934857,0.0680931523892504,0.16227474421707844,0.1723026325439474,0.053791250281095992,0.0024191400831298226,0.067132456645174421,0.17849136876917504,0.16361387573793074
1,0.043343932947309316,0.0011688009297387003,0.082366155918645489,0.081930211726300439,0.091507264563219226,0.088875883945123357,0.0014873150645124955,0.072388403464651141,0.042623875273231637,0.045155234593853399,0.0965011905499914,0.0014603549600710197,0.0015562913017101998,0.083016431289942738,0.042925486887910647,0.044716638422443,0.043622347882758872,0.095033024313235459,0.0015052265147759147,0.043878909390520748,0.044059019735488203,0.074036459203864258,0.089342855619761519,0.041135733911204064,0.001522749541652102,0.045662525711151147,0.096141043045097518,0.073835799498277566
"1,",0.068159317747139903,0.0020928473838557338,0.1508484566340017,0.15542508143017475,0.17060911277540725,0.17125237913654989,0.0024632023472830333,0.15637274210489938,0.070954919898219893,0.067369388549286868,0.17132078049657029,0.0027449062896878207,0.002516008561160632,0.15326515114310013,0.068573290520347774,0.070218669073041751,0.066090777506543241,0.1743480027975246,0.0025410371627568873,0.068168002235092895,0.065579035570869637,0.15645126542652321,0.16592544902091311,0.056152532461477667,0.0025067967157073046,0.066611354764984476,0.17243682881444178,0.15544373169174419
"1,000",0.074796905421357418,0.0025222726392271078,0.18471069651886118,0.18588555290208197,0.19335942918305904,0.19378897697728281,0.0026594928579869448,0.17407622080858376,0.07320202585645097,0.074785153821090522,0.20053496876693699,0.0027306015041261844,0.0026159087006407677,0.18493554618763586,0.073463034851247389,0.073334156855167976,0.075158420186358876,0.19917140670432487,0.0026723107103139299,0.074047311359086265,0.074254053001220899,0.17442514506864581,0.19300713068867514,0.05277817476316593,0.0022715918407494318,0.073748613124645201,0.2001822941664545,0.17481708506567351
1.,0.059846349701720758,0.0012187762116701029,0.19515178574228553,0.19316699570390017,0.20290229837546558,0.20307848837957576,0.0014705190255205336,0.17137210967453376,0.060130406547171611,0.059995185229236747,0.19653803850883067,0.001659365491579412,0.0016935256896974948,0.19272652822054792,0.060238252302847628,0.060176545325842046,0.060005545376525138,0.19676712954994702,0.0016225572401845634,0.061261815698924416,0.061512735521784379,0.17116689479619795,0.20489363961504792,0.071120808083001585,0.0014933816237592268,0.061198665353056958,0.19712539955029362,0.17044550357836108
10,0.062695810891158166,0.0015528103463424703,0.10464726027207283,0.10294336480585697,0.11336610169783889,0.11332205936693129,0.0017169455900739594,0.095376478021551692,0.060807665883203188,0.062400292572035054,0.12086744787744863,0.002108402542417287,0.0018586073695703309,0.10310551735762219,0.062569633886490283,0.060637774852362658,0.064626287826570095,0.12031791808931813,0.0018694592552331857,0.062127588468313011,0.064016033219051582,0.096933144642575519,0.11448088045069127,0.049916778992918021,0.0016665604156199665,0.061869193439216708,0.12160233937742937,0.096348089771617795
"10,",0.05036688984590465,0.0016394484720716473,0.15110823035745702,0.15117333621781115,0.16504081608747334,0.16353290728353265,0.0020062435009253754,0.13785725610524135,0.049915041710949737,0.05104476701341365,0.15918127142660621,0.0023082877044109384,0.0021752009992535015,0.15274189710157382,0.049030625358362112,0.050622557370270216,0.049650520130242848,0.15881186341441988,0.0023080383729919829,0.050589664548416735,0.049684831889020842,0.13909848965216243,0.16236518876305761,0.056004364618529867,0.0022108317798165134,0.050960621246283755,0.15939581291516391,0.13950061204666686
"10,000",0.060484960403936805,0.0018737502583959786,0.16618777700890253,0.16636812425844172,0.16474787035963112,0.16380930384177395,0.0024907205619236761,0.14863183561474935,0.060124691230173943,0.0607866720575575,0.18756674623389491,0.0026583146143708269,0.0025248984290296983,0.16763749722917409,0.058528038394513371,0.060354220720868601,0.059275061087198488,0.18491037933565735,0.0024549670675848567,0.059516521449109794,0.058112946227841245,0.1539697654497294,0.16157129468949227,0.057840125814588417,0.0026804929009975886,0.059667218471679995,0.19021607793512496,0.15231554601147623
100,0.06273045075620487,0.0015352206842965677,0.12493857303485056,0.12548512758086494,0.13641045195698542,0.13916155610790482,0.0016115123924439478,0.13302109290852149,0.062733898045549186,0.061437159758063853,0.15365101142077675,0.0018723718610211826,0.0018838571921033775,0.12389388498567955,0.063324838192096222,0.061396878218626938,0.06347242181848467,0.15232559286183933,0.0017969818425302986,0.062797959157746885,0.063323297440874282,0.13378504103094357,0.13848055476073751,0.046438935428987471,0.0017255109128371249,0.061392074435538735,0.15291299039882189,0.13411865523650568
1000,0.058026061241729932,0.0019388325146685315,0.1666126814066029,0.16623992993419434,0.18519169739770924,0.18270531399939505,0.0020156556104845569,0.17971568335275057,0.060485351204096482,0.057125045945542574,0.18933368580160437,0.0024995603519533116,0.0023533703880770362,0.1695343993873949,0.060585728822124207,0.05962751727322213,0.058366343676600985,0.19025767185529352,0.0023093818690178569,0.058632878253332077,0.058894222198314861,0.177907296739089,0.18340383072848698,0.052529325116001835,0.002442691275935327,0.057772549999366318,0.18613069839007135,0.1804444525633343
10th,0.061242990009541365,0.0020497551603692044,0.20687916533788442,0.2056948866509245,0.21030124754736312,0.20809684289015684,0.0025510834444124608,0.18843222071002264,0.060888240508267466,0.063350260490407928,0.22485415759959571,0.0027314310719477319,0.0026149108146622524,0.20698306135409028,0.061864369233844307,0.062840489607766448,0.062418759487248954,0.22255738323174257,0.0029080934263191471,0.06184779140990182,0.06275257640374543,0.19003142568759968,0.20803617683079667,0.071266115308496691,0.0024131649821655943,0.063540134188519115,0.22382970355446008,0.18943369094027196
11,0.062286000421770238,0.0014727662611825343,0.1118480440828501,0.11298970170484945,0.14304622310615889,0.14042892953935404,0.0021400555136714683,0.11941684524746221,0.062118729975573328,0.062863114149011357,0.1305095001780846,0.0020163727666508979,0.0023557750876858075,0.11424637884620004,0.063516393778202285,0.062678220517338068,0.063569846195480562,0.13171680055678869,0.0020447531180807221,0.06146889639199371,0.062715587543266782,0.12075991810613029,0.13939542161128693,0.054330288068055954,0.0019048379966393192,0.061952492199245368,0.13230354722235138,0.11923363767259687
"11,",0.067681647552709667,0.0024136746433279788,0.14824891648000282,0.14958417963810977,0.15860873147899357,0.16494204050082995,0.0023272409697852048,0.16705751133355085,0.067473256193811948,0.06650352710216656,0.18179548727465189,0.0028404573456380922,0.0024234884181221217,0.14408852103921366,0.067059531550196172,0.066276819035468781,0.067194760222125005,0.18554781688103739,0.002821688112158327,0.068476789393202564,0.067591161372194342,0.16521160395840184,0.16184265467371128,0.053058711068260545,0.0023326302111058572,0.066797614235654446,0.18250976847529321,0.16314925431152305
11th,0.068643254258484387,0.0020194294813397073,0.16694931256380052,0.16641067782359331,0.17545447099202194,0.17508205986375369,0.0024515156844199248,0.16457734251382783,0.069258782718265022,0.069371725995281519,0.19346694144805365,0.0026559067220117694,0.002592039590727957,0.16481540483490265,0.067820506847066198,0.070141321016704561,0.0672597693910858,0.19314532602634538,0.0027745387243506281,0.069496469760127466,0.067939787463791923,0.16528395082846359,0.17392580677151714,0.056969426699059911,0.0024361011008375844,0.069911632320326933,0.19357633596072277,0.16570883457429131
12,0.054347414640853575,0.0014977325548716225,0.11731112376440966,0.11598957927034292,0.13005383791087288,0.13168906524432888,0.0016600428988828853,0.10222102693773572,0.054321880837599035,0.055022100047558031,0.1193580743802849,0.0017380836685887413,0.0020586428063897877,0.11404934311939341,0.054498982002113894,0.055415612665589919,0.054586226842077257,0.12081501744257395,0.0017394667609080816,0.053767139186742363,0.05409160036828653,0.10156586972424997,0.13298382261983199,0.049493656558806554,0.0017400986669643403,0.054487112634556301,0.11958114591704627,0.1008065059494887
"12,",0.07577752628151968,0.0023608845724666372,0.18326132440897203,0.18203249481845241,0.19857874938612452,0.19355692800390567,0.0027778626100425363,0.17351467871304904,0.07708122458244715,0.076756518175082333,0.20319860759233987,0.0032798563759396382,0.0034223804502476751,0.18441666657275846,0.077880187368142506,0.077831686337276773,0.077175743542967745,0.20205518999033012,0.0032365251203074763,0.075149475179268621,0.076057798695655321,0.17575975386886089,0.1944655213357056,0.065635147231377866,0.0031123932447617575,0.075808001582472029,0.20353754155528425,0.17791033804404044
12th,0.072633096283212017,0.0017556381651688824,0.16929758454755583,0.17026708926581968,0.19078515336778568,0.18787736187252302,0.0019208724120574061,0.17075466692099939,0.072848393638378695,0.073527059379058457,0.19016614285250921,0.0021779689332247498,0.0022606171628171134,0.17233304201296662,0.07164363550171915,0.073552780229259263,0.071768141122716123,0.19128737723507971,0.0022745951560955158,0.072370188766833099,0.071205070621724875,0.1732091213067084,0.18544258943444236,0.065121923871184872,0.0017839988318105737,0.072666215324998951,0.19288473666565631,0.17097678790688164
13,0.051402648542912543,0.0016257367787775312,0.14431791588916187,0.14414771380851243,0.14857096806567549,0.14886228728223128,0.0019123702810200927,0.13798793314000324,0.05170667531947426,0.050894472666519142,0.15787485767730103,0.0024785131427039753,0.0024735539000221296,0.14403750245156743,0.051883913207942389,0.051308512478444035,0.05185304656131251,0.15699786538443194,0.0022766623753577298,0.052352520580453366,0.052480490125645041,0.13915289810161779,0.14779203791130791,0.056449685628151669,0.0020330829796575411,0.051521717779181908,0.15737013172702974,0.1396753753426091
"13,",0.050293575561932258,0.0020319821297897223,0.166496177060522,0.16467417141441931,0.17853033377025218,0.17732221363520684,0.0020490609469633325,0.16848495086216286,0.049907433960601044,0.050523811845867184,0.1891365759731034,0.0027559599252177103,0.0023023072433667746,0.16484622488362577,0.050475506861239361,0.050187409630186974,0.051003844822922417,0.19054544084222824,0.0026860470945837545,0.04906707856327186,0.049522600598921884,0.16905022600983766,0.17793536600641147,0.059278127510431822,0.0020321621779920696,0.048648606111515669,0.19035736370232936,0.16784618017666075
13th,0.058790948999532411,0.0020000172984744324,0.15389048926645454,0.15384965649932703,0.17077181933462104,0.17327103165629476,0.0020757796259249783,0.15991402842985891,0.057304317503023561,0.058688703928291508,0.17286495853926298,0.0022405624253321044,0.0019870977216814856,0.150512154386508,0.057445704901797567,0.057261394749377414,0.05900855889045975,0.17187207055363007,0.0023049124927058129,0.058344125750377618,0.058598041421887181,0.16294835386516282,0.17347834792337335,0.054699078411948543,0.0018998967237140452,0.058401369750509691,0.17466531625885662,0.16277661897224749
