,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit2
,sgns_rand_pinit4,sgns_rand_pinit3,sgns_rand_pinit4
,,,
beak,0.99999999999999989,1.0000001192092896,1.0000001192092896
beaks,1.0000000000000004,0.99999988079071045,0.99999988079071045
beal,1.0000000000000004,0.99999988079071045,0.99999988079071045
beale,1.0000000000000004,0.9999997615814209,0.9999997615814209
beam,1.0000000000000004,1,1
beams,1,0.99999988079071045,0.99999988079071045
bean,0.99999999999999989,0.99999988079071045,0.99999988079071045
beans,1,1.0000001192092896,1.0000001192092896
bear,0.99999999999999967,0.99999988079071045,0.99999988079071045
beard,0.99999999999999978,1.0000002384185791,1.0000002384185791
bearded,1,0.99999988079071045,0.99999988079071045
bearer,1,1,1
bearers,1.0000000000000004,0.99999988079071045,0.99999988079071045
bearing,1,0.99999988079071045,0.99999988079071045
bearings,0.99999999999999933,1.0000001192092896,1.0000001192092896
bears,0.99999999999999989,1.0000001192092896,1.0000001192092896
beasley,0.99999999999999978,1.0000002384185791,1.0000002384185791
beast,1.0000000000000004,0.99999988079071045,0.99999988079071045
beastie,0.99999999999999989,1.0000002384185791,1.0000002384185791
beasts,0.999999999999999,0.99999988079071045,0.99999988079071045
beat,0.99999999999999978,1,1
beaten,1,1.0000001192092896,1.0000001192092896
beatification,0.99999999999999978,1,1
beatified,1.0000000000000004,1,1
beating,1,1.0000001192092896,1.0000001192092896
beatings,1.0000000000000002,1.0000002384185791,1.0000002384185791
beatles,1.0000000000000004,0.99999994039535522,0.99999994039535522
beatrice,1.0000000000000004,1,1
beatrix,0.99999999999999978,0.99999982118606567,0.99999982118606567
beats,1,1.0000001192092896,1.0000001192092896
beattie,1,0.99999988079071045,0.99999988079071045
beatty,0.99999999999999989,1.0000001192092896,1.0000001192092896
beau,1,0.99999988079071045,0.99999988079071045
beauchamp,0.99999999999999944,0.99999994039535522,0.99999994039535522
beaufort,1,1.0000001192092896,1.0000001192092896
beaulieu,0.99999999999999967,1.0000001192092896,1.0000001192092896
beaumont,0.99999999999999978,0.99999994039535522,0.99999994039535522
beauties,1.0000000000000004,0.99999994039535522,0.99999994039535522
beautiful,1,1,1
beautifully,0.99999999999999989,0.99999988079071045,0.99999988079071045
beauty,1.0000000000000002,0.99999988079071045,0.99999988079071045
beaux,0.99999999999999978,0.99999994039535522,0.99999994039535522
beaux-arts,1.0000000000000004,1,1
beaver,1,0.99999988079071045,0.99999988079071045
beavers,1,1,1
bebop,0.99999999999999956,1,1
became,0.99999999999999978,1,1
because,1,1,1
beck,0.99999999999999989,1,1
beck's,1,0.99999988079071045,0.99999988079071045
becker,0.99999999999999933,1.0000002384185791,1.0000002384185791
becket,1.0000000000000002,1,1
beckett,1,1,1
beckham,0.99999999999999967,1,1
beckman,0.99999999999999989,1.0000001192092896,1.0000001192092896
becky,0.99999999999999978,1,1
become,1.0000000000000007,1.0000001192092896,1.0000001192092896
becomes,0.99999999999999944,1,1
becoming,0.99999999999999978,0.99999988079071045,0.99999988079071045
bed,1.0000000000000007,1,1
bedding,0.99999999999999989,0.99999994039535522,0.99999994039535522
bede,1.0000000000000004,0.99999982118606567,0.99999982118606567
bedford,1,0.99999982118606567,0.99999982118606567
bedfordshire,1.0000000000000004,0.99999994039535522,0.99999994039535522
bedouin,0.99999999999999933,1,1
bedrock,1.0000000000000004,1,1
bedroom,1,0.99999988079071045,0.99999988079071045
bedrooms,0.99999999999999989,1,1
beds,0.99999999999999978,1.0000001192092896,1.0000001192092896
bedside,1,1,1
bee,1.0000000000000002,0.99999988079071045,0.99999988079071045
beebe,1.0000000000000002,1,1
beech,1.0000000000000002,1,1
beecher,0.99999999999999978,1,1
beef,0.99999999999999989,0.99999994039535522,0.99999994039535522
beehive,1,0.99999988079071045,0.99999988079071045
been,1.0000000000000004,1,1
beer,0.99999999999999989,0.99999994039535522,0.99999994039535522
beers,0.99999999999999933,1.0000001192092896,1.0000001192092896
beersheba,1.0000000000000004,0.99999988079071045,0.99999988079071045
bees,1.0000000000000004,1,1
beet,1.0000000000000004,0.99999994039535522,0.99999994039535522
beethoven,1.0000000000000002,0.99999994039535522,0.99999994039535522
beethoven's,1.0000000000000004,1.0000001192092896,1.0000001192092896
beetle,1.0000000000000004,1,1
beetles,0.99999999999999978,1,1
bef,0.99999999999999967,0.99999994039535522,0.99999994039535522
before,1.0000000000000002,1.0000001192092896,1.0000001192092896
beforehand,0.99999999999999967,0.99999994039535522,0.99999994039535522
befriended,0.99999999999999978,0.99999988079071045,0.99999988079071045
befriends,0.99999999999999989,1,1
beg,1.0000000000000002,0.99999994039535522,0.99999994039535522
began,0.99999999999999978,0.99999994039535522,0.99999994039535522
beggar,1,1,1
beggars,1,1,1
begged,1,1,1
begging,1.0000000000000004,0.99999988079071045,0.99999988079071045
begin,0.99999999999999989,1.0000002384185791,1.0000002384185791
beginner,1,0.99999982118606567,0.99999982118606567
beginners,1.0000000000000009,0.99999988079071045,0.99999988079071045
beginning,1,1,1
beginnings,0.99999999999999989,1,1
begins,1.0000000000000002,1.0000001192092896,1.0000001192092896
begs,1,1,1
begum,1,0.99999988079071045,0.99999988079071045
begun,0.99999999999999989,1.0000001192092896,1.0000001192092896
behalf,0.99999999999999978,1,1
behave,1.0000000000000002,1,1
behaved,1.0000000000000004,1,1
behaves,1.0000000000000004,1,1
behaving,1.0000000000000002,1,1
behavior,1,0.99999988079071045,0.99999988079071045
behavioral,1,1.0000002384185791,1.0000002384185791
behaviors,1.0000000000000002,1,1
behaviour,1.0000000000000007,1,1
behavioural,1,0.99999994039535522,0.99999994039535522
behaviours,1.0000000000000002,0.99999994039535522,0.99999994039535522
beheaded,1,0.99999982118606567,0.99999982118606567
behest,0.99999999999999922,1,1
behind,0.99999999999999978,0.99999994039535522,0.99999994039535522
behind-the-scenes,1,0.99999982118606567,0.99999982118606567
behold,1,0.99999988079071045,0.99999988079071045
bei,0.99999999999999967,1,1
beige,0.99999999999999944,1,1
beijing,1,1,1
beikta,1.0000000000000002,0.99999988079071045,0.99999988079071045
being,1,1.0000001192092896,1.0000001192092896
beings,1.0000000000000007,1,1
beirut,0.99999999999999956,1.0000001192092896,1.0000001192092896
beit,1.0000000000000004,1.0000001192092896,1.0000001192092896
bel,1,1,1
bela,0.99999999999999933,1.0000002384185791,1.0000002384185791
belarus,0.99999999999999967,1.0000001192092896,1.0000001192092896
belarusian,0.99999999999999978,1,1
belcher,1,1.0000001192092896,1.0000001192092896
belfast,0.99999999999999956,0.99999994039535522,0.99999994039535522
belfry,1.0000000000000004,0.99999988079071045,0.99999988079071045
belgian,1.0000000000000002,1,1
belgians,1,0.99999988079071045,0.99999988079071045
belgium,0.99999999999999944,0.99999994039535522,0.99999994039535522
belgium's,1.0000000000000002,1.0000001192092896,1.0000001192092896
belgrade,1,0.99999988079071045,0.99999988079071045
belgrano,1,0.9999997615814209,0.9999997615814209
belief,1,1,1
beliefs,0.99999999999999978,0.9999997615814209,0.9999997615814209
believable,0.99999999999999978,1,1
believe,1,0.99999994039535522,0.99999994039535522
believed,1.0000000000000002,1,1
believer,0.99999999999999967,1,1
believers,0.99999999999999978,1.0000001192092896,1.0000001192092896
believes,1.0000000000000002,1,1
believing,1,1.0000001192092896,1.0000001192092896
belinda,1.0000000000000004,0.99999988079071045,0.99999988079071045
belize,1,1,1
bell,0.99999999999999956,0.99999994039535522,0.99999994039535522
bell's,0.99999999999999978,0.99999988079071045,0.99999988079071045
bella,1.0000000000000009,1,1
bellamy,0.99999999999999967,1,1
bellas,1.0000000000000004,1,1
bellator,1.0000000000000002,1.0000001192092896,1.0000001192092896
belle,1.0000000000000009,1,1
belles,0.99999999999999989,1,1
belleville,0.99999999999999978,1,1
bellevue,0.99999999999999956,1,1
bellingham,1,0.99999994039535522,0.99999994039535522
bello,1.0000000000000002,0.99999964237213135,0.99999964237213135
bellows,1.0000000000000002,0.9999997615814209,0.9999997615814209
bells,1.0000000000000007,1.0000001192092896,1.0000001192092896
belly,1.0000000000000004,1.0000002384185791,1.0000002384185791
belmont,1,1,1
belo,1.0000000000000002,0.99999982118606567,0.99999982118606567
belong,1.0000000000000002,0.99999988079071045,0.99999988079071045
belonged,0.99999999999999967,1,1
belonging,0.99999999999999944,0.9999997615814209,0.9999997615814209
belongings,1,0.99999988079071045,0.99999988079071045
belongs,1.0000000000000004,1.0000002384185791,1.0000002384185791
beloved,1,0.99999988079071045,0.99999988079071045
below,1,0.9999997615814209,0.9999997615814209
belt,1.0000000000000002,1.0000002384185791,1.0000002384185791
belts,1,0.99999982118606567,0.99999982118606567
beltway,1,0.99999982118606567,0.99999982118606567
belvedere,0.99999999999999978,1,1
ben,1,1.0000001192092896,1.0000001192092896
ben's,1.0000000000000002,1,1
bench,0.99999999999999978,0.99999988079071045,0.99999988079071045
benches,1,0.99999994039535522,0.99999994039535522
benchmark,1.0000000000000004,1,1
benchmarks,0.99999999999999989,1,1
bend,0.99999999999999978,1,1
bender,1.0000000000000004,0.99999994039535522,0.99999994039535522
bendigo,0.99999999999999978,1.0000001192092896,1.0000001192092896
bending,1.0000000000000007,1,1
bendix,0.99999999999999967,1,1
bends,0.99999999999999978,1.0000001192092896,1.0000001192092896
bene,1,1.0000001192092896,1.0000001192092896
beneath,0.99999999999999989,0.99999988079071045,0.99999988079071045
benedetto,0.99999999999999978,1,1
benedict,1,1,1
benedictine,0.99999999999999967,1,1
benefactor,0.99999999999999978,1,1
benefactors,1,1,1
beneficial,1,0.99999988079071045,0.99999988079071045
beneficiaries,0.99999999999999989,0.99999994039535522,0.99999994039535522
beneficiary,0.99999999999999978,1.0000001192092896,1.0000001192092896
benefit,1,1,1
benefited,0.99999999999999956,0.99999994039535522,0.99999994039535522
benefiting,0.99999999999999933,1,1
benefits,0.99999999999999978,1.0000001192092896,1.0000001192092896
benelux,1.0000000000000004,1,1
benetton,0.99999999999999978,1,1
benevento,0.99999999999999978,0.99999994039535522,0.99999994039535522
benevolent,1,0.99999988079071045,0.99999988079071045
benfica,0.99999999999999989,1,1
bengal,1,1,1
bengali,0.99999999999999911,1.0000001192092896,1.0000001192092896
bengals,1,0.99999988079071045,0.99999988079071045
bengaluru,0.99999999999999978,1.0000001192092896,1.0000001192092896
benghazi,0.99999999999999933,1.0000001192092896,1.0000001192092896
beni,0.99999999999999978,1,1
benign,1.0000000000000002,1.0000002384185791,1.0000002384185791
benigno,0.99999999999999978,1,1
benin,0.99999999999999978,1.0000001192092896,1.0000001192092896
benito,1.0000000000000004,1,1
benjamin,0.99999999999999989,0.99999988079071045,0.99999988079071045
benn,1.0000000000000004,1.0000001192092896,1.0000001192092896
bennet,0.99999999999999989,1,1
bennett,1,0.99999988079071045,0.99999988079071045
bennett's,0.99999999999999978,1,1
benning,1,0.99999982118606567,0.99999982118606567
bennington,1.0000000000000002,1,1
benny,1.0000000000000004,0.99999994039535522,0.99999994039535522
benoit,0.99999999999999978,1.0000003576278687,1.0000003576278687
benson,1,1,1
bent,1.0000000000000002,0.99999994039535522,0.99999994039535522
benthic,1,0.99999994039535522,0.99999994039535522
bentley,0.99999999999999989,0.99999988079071045,0.99999988079071045
benton,0.99999999999999944,0.99999994039535522,0.99999994039535522
benz,0.99999999999999978,1,1
benzene,1,1,1
beowulf,0.99999999999999978,0.99999988079071045,0.99999988079071045
bequeathed,1,1,1
bequest,0.99999999999999978,1.0000001192092896,1.0000001192092896
ber,1.0000000000000002,0.99999994039535522,0.99999994039535522
berber,0.99999999999999933,1.0000001192092896,1.0000001192092896
berbers,0.99999999999999989,1,1
beresford,0.99999999999999956,0.99999994039535522,0.99999994039535522
beret,1.0000000000000004,1,1
berg,1.0000000000000004,0.99999988079071045,0.99999988079071045
bergamo,1.0000000000000002,0.99999988079071045,0.99999988079071045
bergen,0.99999999999999978,0.99999988079071045,0.99999988079071045
berger,0.99999999999999978,1,1
bergman,0.999999999999999,1.0000002384185791,1.0000002384185791
berhad,0.99999999999999978,1,1
bering,1,1.0000002384185791,1.0000002384185791
berkeley,0.99999999999999967,1,1
berklee,0.99999999999999978,0.99999994039535522,0.99999994039535522
berks,1.0000000000000002,0.99999994039535522,0.99999994039535522
berkshire,1.0000000000000004,1.0000002384185791,1.0000002384185791
berlin,1.0000000000000002,1,1
berlin's,1.0000000000000004,1.0000002384185791,1.0000002384185791
berliner,1.0000000000000002,0.99999988079071045,0.99999988079071045
berlioz,0.99999999999999989,0.99999988079071045,0.99999988079071045
berlusconi,0.99999999999999978,1,1
berman,0.99999999999999967,1.0000001192092896,1.0000001192092896
bermuda,1,1,1
bern,1,0.99999988079071045,0.99999988079071045
bernadette,1.0000000000000002,0.99999988079071045,0.99999988079071045
bernal,0.99999999999999989,0.9999997615814209,0.9999997615814209
bernard,1,1,1
bernardino,1,0.99999988079071045,0.99999988079071045
bernardo,1,1,1
bernd,1.0000000000000004,1.0000002384185791,1.0000002384185791
berne,1.0000000000000002,1.0000002384185791,1.0000002384185791
bernese,0.99999999999999956,1.0000001192092896,1.0000001192092896
bernhard,0.99999999999999956,0.99999988079071045,0.99999988079071045
bernice,1,1.0000001192092896,1.0000001192092896
bernie,1,1,1
bernstein,0.99999999999999989,1,1
berries,1,0.99999988079071045,0.99999988079071045
berry,1,1.0000001192092896,1.0000001192092896
bert,1,1,1
berth,0.99999999999999944,0.99999988079071045,0.99999988079071045
bertha,0.99999999999999956,1.0000001192092896,1.0000001192092896
berthold,0.99999999999999978,1.0000001192092896,1.0000001192092896
berths,0.99999999999999989,1,1
bertie,1,1.0000002384185791,1.0000002384185791
bertram,1,0.99999988079071045,0.99999988079071045
bertrand,1,1,1
berwick,1.0000000000000007,1,1
beryl,1,1,1
besanon,1,0.99999994039535522,0.99999994039535522
besar,1,0.99999988079071045,0.99999988079071045
beset,1,1,1
beside,1,1.0000001192092896,1.0000001192092896
besides,1.0000000000000004,1.0000001192092896,1.0000001192092896
besieged,1.0000000000000002,0.99999988079071045,0.99999988079071045
besieging,1.0000000000000004,0.99999994039535522,0.99999994039535522
bespoke,0.99999999999999933,1.0000002384185791,1.0000002384185791
bess,1,1,1
bessarabia,0.99999999999999967,0.99999988079071045,0.99999988079071045
bessemer,0.99999999999999944,0.99999988079071045,0.99999988079071045
bessie,1.0000000000000004,1,1
best,0.99999999999999978,1,1
best-known,1.0000000000000002,0.9999997615814209,0.9999997615814209
best-seller,0.99999999999999978,0.99999988079071045,0.99999988079071045
best-selling,1.0000000000000002,0.99999994039535522,0.99999994039535522
bestowed,1.0000000000000009,0.9999997615814209,0.9999997615814209
bests,1.0000000000000002,1.0000001192092896,1.0000001192092896
bestseller,1.0000000000000004,0.99999988079071045,0.99999988079071045
bestselling,1,0.99999988079071045,0.99999988079071045
bet,0.99999999999999956,1,1
beta,1.0000000000000002,0.9999997615814209,0.9999997615814209
beth,0.99999999999999978,1,1
bethany,0.99999999999999978,1,1
bethel,1,0.9999997615814209,0.9999997615814209
bethesda,0.99999999999999956,0.99999988079071045,0.99999988079071045
bethlehem,0.99999999999999989,1.0000001192092896,1.0000001192092896
betray,1,1,1
betrayal,0.99999999999999978,1,1
betrayed,1,1.0000001192092896,1.0000001192092896
betraying,0.99999999999999978,1,1
betrays,1,1,1
betrothed,1.0000000000000002,0.99999994039535522,0.99999994039535522
bets,1.0000000000000004,0.99999994039535522,0.99999994039535522
betsy,0.99999999999999978,0.99999988079071045,0.99999988079071045
bette,0.99999999999999956,0.99999988079071045,0.99999988079071045
better,1.0000000000000004,0.99999994039535522,0.99999994039535522
better-known,1.0000000000000002,0.99999988079071045,0.99999988079071045
betterment,0.99999999999999956,1,1
betting,1,0.99999988079071045,0.99999988079071045
betts,0.99999999999999956,0.99999988079071045,0.99999988079071045
betty,0.99999999999999989,1.0000001192092896,1.0000001192092896
between,0.99999999999999989,1,1
bevan,0.99999999999999989,1,1
beverage,1.0000000000000004,1,1
beverages,1.0000000000000002,0.99999988079071045,0.99999988079071045
beverley,1.0000000000000004,0.99999994039535522,0.99999994039535522
beverly,1.0000000000000004,1,1
beware,1,1.0000002384185791,1.0000002384185791
bey,0.99999999999999944,1,1
beyer,1,0.9999997615814209,0.9999997615814209
beyonc,1,0.99999994039535522,0.99999994039535522
beyond,1,1.0000002384185791,1.0000002384185791
bf,1,1,1
bfa,1.0000000000000002,1.0000001192092896,1.0000001192092896
bg,1,1.0000001192092896,1.0000001192092896
bhagat,1.0000000000000004,1,1
bhai,0.99999999999999978,1,1
bhakti,1.0000000000000004,1,1
bharat,0.99999999999999989,1,1
bharati,1,1.0000001192092896,1.0000001192092896
bharatiya,0.99999999999999956,0.99999994039535522,0.99999994039535522
bharti,0.99999999999999989,0.99999988079071045,0.99999988079071045
